Ecorr_400,i_400,Ecorr_493,i_493,Ecorr_625,i_625,Ecorr_816,i_816,Ecorr_1111,i_1111,Ecorr_1600,i_1600,Ecorr_2500,i_2500,Ecorr_3600,i_3600
0.528820428,0.09591117,0.528824348,0.06398345,0.52883565,0.1357786,0.528819215,0.08741599,0.528640842,0.08392688,0.528611413,0.1146032,0.5286502,0.1379642,0.528628753,0.1524233
0.527808997,0.09886381,0.527853857,0.06397773,0.527839183,0.1322854,0.527836405,0.08718285,0.527612023,0.08573466,0.527608257,0.1127206,0.527629612,0.1364599,0.5275992,0.1495811
0.52683342,0.09771247,0.526831442,0.06260948,0.526864108,0.1155639,0.526822376,0.08630192,0.526646956,0.08487675,0.526628882,0.1130646,0.526661593,0.1374292,0.526614829,0.1512998
0.52580971,0.09927549,0.525839162,0.06193874,0.525849234,0.1160276,0.525832406,0.08610413,0.525645902,0.08574715,0.525631127,0.1129182,0.525666852,0.1373943,0.525611144,0.151231
0.524830758,0.09864763,0.524842249,0.06308421,0.52483404,0.1324309,0.524837218,0.08657593,0.524630688,0.08413917,0.524602724,0.1130398,0.524629581,0.1377358,0.524592715,0.1487932
0.523815284,0.09731515,0.523853069,0.06307272,0.523857944,0.141171,0.52383033,0.08561058,0.523638881,0.08564041,0.523641669,0.1125338,0.523661683,0.1364772,0.523642437,0.1508758
0.522816561,0.09834676,0.52283434,0.06326963,0.522860999,0.1260483,0.522840122,0.08501693,0.522643919,0.08555736,0.522630624,0.1132791,0.522664279,0.1382763,0.522635892,0.1510225
0.521837361,0.09828669,0.521865337,0.0631514,0.521855553,0.1127228,0.521845609,0.08586292,0.521618898,0.08533074,0.521608655,0.1137398,0.521620737,0.1375826,0.521595456,0.1506249
0.520823147,0.09835526,0.52085026,0.06307798,0.520860539,0.1169225,0.520844922,0.0851965,0.520652653,0.08392021,0.520648498,0.1132349,0.520658104,0.1382613,0.520641115,0.1501707
0.519831941,0.09823879,0.519846097,0.06281612,0.519852822,0.1411842,0.519835866,0.08505032,0.519657786,0.08497852,0.519632208,0.1148453,0.519665792,0.1379686,0.519652438,0.1521929
0.518816197,0.09916323,0.518862204,0.06227323,0.518832232,0.1380649,0.518846021,0.0848378,0.518631762,0.08409477,0.518611957,0.1130795,0.518620539,0.1379409,0.518598756,0.1505651
0.517847036,0.09812236,0.517874726,0.0620206,0.517892886,0.1143799,0.51786646,0.08547326,0.517684259,0.08355772,0.517669737,0.1129122,0.517678967,0.1387023,0.517656882,0.1521065
0.516840204,0.09712331,0.516858602,0.06329227,0.516872721,0.1144784,0.51684323,0.08602968,0.516667968,0.08570788,0.516643167,0.1135529,0.516677175,0.1388771,0.516662285,0.1509669
0.515861522,0.0958552,0.515874554,0.06296195,0.515851539,0.1314138,0.515870285,0.0852188,0.515662662,0.08409484,0.515638941,0.1129697,0.515651827,0.1386663,0.515631723,0.1510641
0.514849869,0.09672528,0.514878191,0.06240056,0.514867065,0.1284641,0.514850533,0.08512967,0.514669201,0.08461022,0.514663838,0.112732,0.514684901,0.1381429,0.514639426,0.1520801
0.513849985,0.09485921,0.513860084,0.06246466,0.513880858,0.1182889,0.513844421,0.08621471,0.513672091,0.08443624,0.513654749,0.1126056,0.51367952,0.1383111,0.513647171,0.1517539
0.51283887,0.09612588,0.512875676,0.06294869,0.512860455,0.1162542,0.512861425,0.08585331,0.512645487,0.08413924,0.512649385,0.1123442,0.512637055,0.1384702,0.512622144,0.1493751
0.511869453,0.09595619,0.511863508,0.06316879,0.511879659,0.1213421,0.511861411,0.08484373,0.511671404,0.08466832,0.511668807,0.112032,0.511689002,0.1368848,0.511656273,0.1500761
0.510798716,0.1028048,0.510863588,0.06318068,0.510869466,0.1227152,0.510843818,0.08519855,0.510673377,0.08486419,0.510661149,0.1110485,0.510678056,0.1373914,0.510636917,0.1515466
0.509878379,0.09516237,0.509872067,0.06361256,0.509860149,0.1357193,0.509860539,0.08656362,0.509639867,0.08361253,0.509655423,0.1111242,0.509653024,0.1373511,0.50962202,0.1505271
0.508849139,0.0930907,0.508886645,0.06224851,0.508874906,0.132092,0.508862523,0.08579456,0.508665869,0.08426989,0.508661728,0.1118396,0.508673979,0.1386951,0.508660638,0.1496778
0.507841717,0.09430112,0.507850435,0.06327222,0.507899384,0.1100096,0.50785147,0.0846285,0.50766677,0.08283209,0.507647938,0.112612,0.507667667,0.1392414,0.507653108,0.1503544
0.50686119,0.09425745,0.506881868,0.06355212,0.506869061,0.1109218,0.506856906,0.08592485,0.506655881,0.08312512,0.506635708,0.1128095,0.506643731,0.1379458,0.506601811,0.1502332
0.505854422,0.09411857,0.505879475,0.06270965,0.505872996,0.126769,0.505879893,0.08527389,0.505671243,0.08344729,0.505656546,0.1120081,0.505675354,0.1393088,0.505657447,0.1505709
0.504845593,0.09581232,0.504876019,0.06328232,0.504900435,0.1371645,0.504845575,0.08492512,0.504679043,0.08416596,0.504639767,0.1133132,0.504664467,0.1401398,0.504658912,0.1501127
0.503831961,0.09469418,0.503878801,0.06323307,0.503892313,0.1171178,0.503861802,0.08562757,0.503643636,0.08339178,0.503639645,0.1128476,0.503644646,0.1373376,0.503619282,0.1504901
0.502844333,0.09465085,0.502907724,0.06285961,0.502906778,0.1133066,0.502867906,0.08478703,0.502664391,0.0831791,0.502657486,0.1124035,0.502685409,0.1382579,0.502651228,0.1511811
0.501847165,0.09343424,0.501865309,0.06203059,0.501892282,0.1131247,0.501849218,0.08483976,0.501672049,0.08248589,0.501641901,0.1127537,0.501685234,0.1373451,0.501660822,0.1504658
0.500860826,0.0923199,0.50089449,0.06198194,0.500887113,0.1158604,0.500872969,0.08391101,0.50067167,0.08187437,0.500669345,0.1116498,0.500666753,0.1373338,0.500647345,0.149494
0.499870115,0.09232638,0.499896101,0.06275391,0.499876977,0.1355829,0.499874538,0.08500712,0.499705648,0.08206704,0.499684504,0.1122134,0.499713895,0.1361704,0.499651323,0.1522016
0.498849729,0.09255724,0.498889264,0.06253672,0.498889057,0.1250559,0.49885755,0.08314352,0.498687928,0.08291723,0.498655677,0.1109119,0.498686003,0.1374234,0.498642498,0.1513782
0.497838117,0.09280445,0.49788477,0.06301203,0.497884201,0.1119154,0.497861381,0.08390352,0.497662352,0.08296278,0.497676,0.1102398,0.497672534,0.1366261,0.497630458,0.1503248
0.496870604,0.09209357,0.496919508,0.06209081,0.496896979,0.1112104,0.496872106,0.08430751,0.496674745,0.082428,0.496671628,0.112498,0.496696073,0.1386392,0.496660156,0.151104
0.495850553,0.09278252,0.495872172,0.06223236,0.495881074,0.1288177,0.495860672,0.08444791,0.495668732,0.08345366,0.495654362,0.1105015,0.495660426,0.1392658,0.495624731,0.1514183
0.494869088,0.09156413,0.494885964,0.06169811,0.494860012,0.1331063,0.494857127,0.08567226,0.494663784,0.08216537,0.494651267,0.1119357,0.494651679,0.1370783,0.494616135,0.1497992
0.493861284,0.09144669,0.493888577,0.06216941,0.493887669,0.1115753,0.493884108,0.08442657,0.493669172,0.08313063,0.493669068,0.1116959,0.49367158,0.1385149,0.493665377,0.1495349
0.492853879,0.09162946,0.492903563,0.06169901,0.492902244,0.112429,0.492865431,0.08339479,0.492667926,0.0823797,0.492646613,0.1102315,0.49265142,0.1384911,0.49264579,0.1488683
0.491860084,0.09048863,0.491877526,0.06291862,0.491884006,0.1192182,0.49186097,0.08534719,0.491652635,0.0830329,0.491654526,0.1119007,0.491648772,0.1383999,0.491627279,0.1499527
0.490870065,0.09133838,0.490922237,0.06189424,0.490874281,0.1233045,0.490879594,0.08311709,0.490669808,0.08274954,0.490657798,0.1113188,0.490678455,0.1378116,0.49066167,0.1503771
0.489880745,0.09242832,0.48989197,0.06163449,0.489903916,0.1199903,0.489865861,0.08337657,0.489652581,0.08468227,0.489636225,0.1133984,0.489668515,0.1383143,0.489659115,0.1498714
0.488855436,0.09177467,0.488899139,0.06111408,0.488895415,0.1134039,0.488869336,0.0829725,0.488672042,0.08314826,0.488660593,0.1122196,0.488676756,0.1375714,0.488638353,0.1492497
0.487873244,0.09135065,0.487908694,0.0619198,0.487896579,0.1133057,0.487888481,0.08432302,0.487671694,0.08377615,0.48766655,0.1114673,0.487713965,0.1367276,0.487659995,0.1507215
0.486889072,0.09115466,0.48691711,0.06197016,0.486895759,0.1149347,0.486880574,0.08282992,0.48664909,0.08395798,0.486644549,0.1108688,0.48669109,0.1352757,0.486647228,0.1499231
0.485881968,0.0865463,0.485879132,0.06231587,0.485876862,0.1276274,0.485869336,0.08219379,0.485654985,0.08479925,0.485670741,0.109796,0.485695248,0.1360789,0.485654487,0.1496486
0.484865747,0.08913335,0.484910787,0.06204397,0.4848607,0.1367064,0.484877746,0.08296635,0.484661978,0.08486365,0.484677891,0.1098256,0.484712256,0.1369128,0.484661263,0.1506809
0.4838217,0.08814398,0.483850795,0.06173933,0.483856513,0.1110703,0.48383559,0.08234128,0.483605444,0.08572227,0.483599612,0.1087953,0.483635151,0.1359574,0.48359383,0.150521
0.482810291,0.08767016,0.482840565,0.06115896,0.482836383,0.1108488,0.482809307,0.08203201,0.48260389,0.08425757,0.482630877,0.1085767,0.482646826,0.1357327,0.482595243,0.1497345
0.48180589,0.09252085,0.481845363,0.06193828,0.481814201,0.1230532,0.48183078,0.08162884,0.481630103,0.08472886,0.481633183,0.11019,0.481654102,0.1377233,0.481636651,0.1490712
0.48081523,0.09040103,0.480864703,0.06167465,0.480833858,0.1348753,0.480831023,0.08214184,0.480603936,0.08297264,0.48059935,0.1102093,0.480615607,0.1379001,0.480588909,0.1499947
0.479814497,0.08982234,0.479826984,0.06192572,0.479850365,0.121937,0.479807999,0.08179708,0.479618881,0.08372401,0.479608805,0.1105359,0.479626319,0.1366954,0.479580159,0.1503242
0.478799713,0.0911297,0.478862309,0.06155178,0.478828866,0.1119963,0.478826192,0.08078299,0.478622803,0.08401024,0.478611183,0.1103697,0.478633677,0.1370797,0.478616356,0.1496073
0.477824507,0.08807941,0.477842932,0.06147761,0.477837351,0.1123646,0.477819516,0.08280487,0.47760832,0.08382044,0.477570906,0.110715,0.477608582,0.1365976,0.477586474,0.1491174
0.476818528,0.08680941,0.476836587,0.06120553,0.476833169,0.1211562,0.476803976,0.08187084,0.476599307,0.08221134,0.47659048,0.1128862,0.47662541,0.1364608,0.476579026,0.1507629
0.475824804,0.08610541,0.475840333,0.0612377,0.475815405,0.1285601,0.47583253,0.08153867,0.475622789,0.08252144,0.475585061,0.1132566,0.475654351,0.1369754,0.475612088,0.1507854
0.47485166,0.08631117,0.47485809,0.06114398,0.474846851,0.1114664,0.47481998,0.08174875,0.474603581,0.08228678,0.474566496,0.110781,0.474618796,0.1350923,0.474591519,0.1490304
0.473803409,0.0892162,0.473830723,0.06088466,0.473843853,0.1126031,0.473810804,0.08233311,0.473615042,0.08171157,0.473591623,0.1129805,0.473649642,0.134406,0.473603622,0.1484298
0.472819279,0.08887469,0.472847497,0.06251674,0.472835281,0.111269,0.47282242,0.08358069,0.472633362,0.08247762,0.472592912,0.1102323,0.4726529,0.1362278,0.472603217,0.1501695
0.471845765,0.08978149,0.471854891,0.06084375,0.471833268,0.1218755,0.471831808,0.08221056,0.471607941,0.08153234,0.471577811,0.1115501,0.471622354,0.1350575,0.471582984,0.1495307
0.470821265,0.08666769,0.470842923,0.06112368,0.470843034,0.1290215,0.470807798,0.08239629,0.470612461,0.08229899,0.47060089,0.1104848,0.470641743,0.1360819,0.470603444,0.1493147
0.4698299,0.08802408,0.469837373,0.06139346,0.469830844,0.1139256,0.469804098,0.08317495,0.469626668,0.08121684,0.469606002,0.110897,0.469653888,0.135456,0.469612757,0.1512236
0.468794754,0.08739268,0.468840697,0.06167818,0.468826824,0.1101055,0.468804508,0.08215075,0.468587585,0.08174542,0.468546744,0.1114707,0.468589714,0.1358597,0.468540445,0.1503925
0.467790735,0.08818273,0.467826314,0.06106926,0.467830001,0.1138914,0.467777766,0.08193682,0.4676239,0.08053874,0.467588257,0.1112233,0.46761691,0.1356226,0.467577203,0.1496988
0.466806853,0.08865081,0.46683962,0.06178471,0.466813642,0.1262024,0.466797362,0.08355579,0.466625665,0.08271549,0.466592382,0.1115676,0.466641113,0.1357405,0.466620155,0.149069
0.465808746,0.08889467,0.46584298,0.06055105,0.465823884,0.1279737,0.465811208,0.08304912,0.465613219,0.08028827,0.465566513,0.1119684,0.465609609,0.1350843,0.465571472,0.1498968
0.464815847,0.08847475,0.464825827,0.06178013,0.464843314,0.1104707,0.464794341,0.08231083,0.464625164,0.08163833,0.464600065,0.1105597,0.464642425,0.1371109,0.464588774,0.149716
0.46379747,0.0879821,0.463818216,0.06112835,0.463829624,0.1096266,0.463795778,0.08252814,0.463633347,0.08152858,0.463592578,0.11175,0.463643703,0.1370643,0.463609599,0.1505393
0.462807405,0.08796137,0.462833779,0.06115007,0.462818311,0.1196941,0.462794597,0.08437297,0.462596067,0.08139677,0.462560029,0.1104019,0.46261145,0.1346405,0.462579195,0.1482665
0.461798555,0.08876927,0.461819708,0.06101347,0.461819769,0.1211562,0.461788567,0.0824748,0.461632232,0.08105845,0.461582236,0.1126129,0.461643936,0.1347688,0.461583012,0.1498732
0.460783123,0.08783065,0.460816952,0.06170542,0.460825764,0.1078058,0.46077816,0.08259877,0.4606206,0.08131719,0.460576208,0.1108333,0.460641427,0.1342355,0.460576662,0.1502621
0.459812609,0.08706051,0.459827337,0.06117563,0.459829271,0.1098378,0.459796604,0.08287215,0.459597194,0.08072196,0.45957294,0.1095566,0.45960325,0.1345208,0.459564255,0.1493082
0.458802168,0.08672581,0.458830288,0.06132482,0.458843175,0.1105536,0.458797238,0.08255189,0.458612825,0.08070375,0.458602251,0.1099697,0.458631057,0.1350555,0.458606685,0.1480332
0.457784729,0.08764747,0.457811883,0.06084836,0.457823551,0.1114663,0.457783059,0.0829589,0.457607092,0.08198109,0.457596085,0.108512,0.457625324,0.1341774,0.457597204,0.1489795
0.456811694,0.08772788,0.456831073,0.06175256,0.456813752,0.1279332,0.456808195,0.08245817,0.456597429,0.0821381,0.456588542,0.1093161,0.456599949,0.1342823,0.456549693,0.1486267
0.455800067,0.08858291,0.455832245,0.06081132,0.4558521,0.1132337,0.455796955,0.08242214,0.455614038,0.08195313,0.455603867,0.1098404,0.455624996,0.13617,0.455604178,0.1487555
0.454801156,0.08721227,0.454821802,0.06137634,0.454830405,0.1066436,0.454791309,0.08280905,0.454633278,0.08001331,0.454604595,0.108446,0.4546195,0.1367066,0.45461741,0.1480777
0.453808885,0.0856375,0.453835422,0.06070548,0.453835004,0.106764,0.453820063,0.08151905,0.453595881,0.0804305,0.453581246,0.1082359,0.453593148,0.1345819,0.45356151,0.1484371
0.452804125,0.08717078,0.452831872,0.06115424,0.452828834,0.1216563,0.452809233,0.08069889,0.452622997,0.08197761,0.45261392,0.1084909,0.452634669,0.1360066,0.452584613,0.1501118
0.451821777,0.08618118,0.451829055,0.06044624,0.451836359,0.1259528,0.451809898,0.08101898,0.451622676,0.0818109,0.451596495,0.1098831,0.451629863,0.1378663,0.451616105,0.1491586
0.450809538,0.08740222,0.450829308,0.06161223,0.450821436,0.106745,0.450819557,0.08164264,0.450599022,0.08184291,0.450585604,0.1093388,0.450617703,0.1353278,0.450572627,0.1492054
0.449862716,0.08639747,0.449868102,0.06053796,0.449877327,0.1068703,0.449857937,0.07979842,0.449652774,0.08199155,0.449644422,0.1083703,0.449686977,0.1337862,0.449622796,0.1500025
0.448823293,0.08713017,0.448851245,0.0608715,0.448859963,0.1122978,0.448837812,0.07975322,0.44865716,0.07930516,0.44862275,0.1096109,0.44866956,0.135353,0.448629415,0.1498711
0.447837274,0.08492585,0.447858991,0.06030473,0.447843497,0.1146124,0.44784651,0.07963488,0.447647365,0.08061988,0.447630016,0.1076549,0.44766329,0.1330596,0.44760581,0.1493352
0.446840786,0.08539743,0.44684697,0.0606764,0.446852338,0.1145878,0.446846193,0.07970459,0.446663107,0.08059481,0.446637685,0.1089912,0.44667551,0.1348444,0.446622437,0.1496787
0.445824218,0.08549817,0.445840112,0.0606514,0.445849438,0.1102767,0.445823504,0.07826091,0.445658989,0.08132417,0.445622162,0.1075678,0.445657049,0.1342823,0.445606283,0.1506687
0.444830754,0.08619522,0.444836202,0.06131622,0.444844774,0.1073809,0.444832899,0.07982107,0.444615491,0.08090383,0.444622859,0.106312,0.444632049,0.1342222,0.444577847,0.1487142
0.443818724,0.08669211,0.44386051,0.06029333,0.443854821,0.1080711,0.443844641,0.07853823,0.443646259,0.08152171,0.443645509,0.1084978,0.443660694,0.135932,0.44363588,0.147976
0.442805584,0.08623685,0.442832127,0.06136078,0.442852597,0.1162291,0.442821044,0.07871597,0.442646116,0.07933158,0.442614813,0.1064595,0.442626559,0.1370306,0.442608319,0.1492099
0.441829846,0.08530174,0.441847099,0.06101881,0.441811348,0.1282349,0.44185173,0.07746687,0.441636361,0.07984386,0.441630745,0.1061409,0.441627396,0.1334153,0.441580091,0.149167
0.440838066,0.08505014,0.440846977,0.06073218,0.440848617,0.1077745,0.440842267,0.07900201,0.440652415,0.08052975,0.440645196,0.1073676,0.440651791,0.1359338,0.44061786,0.1495448
0.439836991,0.0835985,0.439832341,0.06159247,0.43985577,0.107862,0.439836287,0.07833086,0.439640626,0.0811819,0.439615686,0.1062361,0.439633445,0.1366199,0.439627728,0.1492649
0.438815556,0.08439753,0.438837562,0.06098104,0.438831352,0.1166756,0.438847961,0.07804723,0.438619598,0.08018057,0.4386111,0.1076646,0.438626438,0.1357857,0.438588816,0.1489722
0.437827398,0.08485129,0.437864252,0.06092724,0.437826319,0.1263357,0.437845446,0.07877504,0.437645419,0.08034763,0.437636159,0.1076293,0.437664505,0.135027,0.437621609,0.1492163
0.436840421,0.08447815,0.436838755,0.06098503,0.436865126,0.1159124,0.43683944,0.07847934,0.436621306,0.08047553,0.436599002,0.1071847,0.43664251,0.1342454,0.436614962,0.1496635
0.435821568,0.08492958,0.435838554,0.06212327,0.435828589,0.108749,0.435831787,0.08000808,0.435628644,0.07985407,0.435623947,0.1076964,0.435641715,0.1349613,0.435611062,0.1482262
0.434837803,0.08646533,0.434860406,0.0607748,0.43483801,0.1082576,0.434845829,0.07992296,0.434656965,0.07948178,0.434626696,0.1081464,0.434672847,0.1344027,0.434621279,0.1514496
0.433836022,0.08369933,0.433850132,0.06183706,0.433840349,0.1169766,0.433831659,0.07882671,0.433651119,0.07879122,0.433614896,0.1064097,0.43365275,0.1335032,0.433617092,0.1498852
0.432844789,0.0830604,0.432863526,0.06052344,0.432842444,0.119255,0.432846952,0.07960931,0.432650014,0.08005153,0.432654491,0.1058139,0.432677759,0.1330782,0.432625064,0.1487643
0.431859854,0.08224338,0.431881149,0.06134813,0.431858388,0.1072524,0.43186498,0.07875446,0.431669305,0.07957806,0.431659492,0.1059931,0.431679334,0.1366266,0.431660196,0.1500624
0.430847626,0.08333757,0.430866774,0.06031487,0.430859735,0.1077637,0.430841063,0.0784652,0.43065189,0.0809643,0.430637893,0.1059922,0.430639996,0.1369487,0.430623023,0.1499861
0.429839059,0.08517403,0.429855731,0.06075989,0.429838368,0.1070852,0.429841542,0.07979522,0.42966399,0.07940721,0.429661071,0.1047481,0.429647454,0.1348179,0.429608548,0.1493126
0.428829336,0.08542769,0.428862286,0.06060722,0.428829835,0.1124939,0.428858167,0.07870267,0.428661741,0.08033502,0.428668458,0.1063726,0.428653586,0.1355773,0.428643692,0.1483883
0.427826706,0.08556532,0.427863564,0.06097968,0.427858979,0.119653,0.427840888,0.07767214,0.427659156,0.07918808,0.427624291,0.104616,0.427612741,0.1380592,0.427628345,0.148536
0.426813931,0.08555054,0.42683978,0.0609701,0.426844329,0.1114199,0.426836136,0.07824174,0.426647553,0.08020773,0.426659248,0.1044621,0.426631007,0.137361,0.426587533,0.1495612
0.425831814,0.08496156,0.425873279,0.06079122,0.425845383,0.1064173,0.425844562,0.07918433,0.4256658,0.07946083,0.425644363,0.1054114,0.425648022,0.1362143,0.425629548,0.1497317
0.424861336,0.08159518,0.424870077,0.06001394,0.424862726,0.1068109,0.424854738,0.07764185,0.424647992,0.08012437,0.424612951,0.1048795,0.424627479,0.135282,0.424632189,0.1483301
0.423836129,0.08189889,0.423859026,0.06124216,0.423847537,0.1186603,0.423838927,0.07734929,0.423647815,0.08017093,0.423647436,0.1058465,0.423634146,0.1370383,0.423623155,0.1488291
0.422834076,0.08234944,0.422866773,0.06079442,0.422837764,0.1205005,0.422850935,0.0780628,0.422664554,0.07882997,0.42263985,0.1065566,0.422654061,0.1369697,0.422627361,0.1504423
0.42186107,0.08277231,0.421873135,0.0617755,0.421873757,0.1044569,0.421863638,0.07716295,0.421652328,0.07824688,0.421614955,0.1049969,0.421623583,0.1358786,0.421613655,0.149608
0.420835176,0.08175101,0.420853638,0.06021668,0.420860932,0.1057295,0.420839449,0.07847367,0.420655592,0.07772958,0.420634194,0.1068299,0.420648178,0.1340252,0.420622113,0.147657
0.419857869,0.08157565,0.419874375,0.06151214,0.419846406,0.1109546,0.419867889,0.07797073,0.419669644,0.07913504,0.419644628,0.1056122,0.419663946,0.1362601,0.419634781,0.1510891
0.4188549,0.08071883,0.418880816,0.06064908,0.418857245,0.1165601,0.418860758,0.07751035,0.418653179,0.07953347,0.418622445,0.1049433,0.418624223,0.1363333,0.418597957,0.1508043
0.417845982,0.08066971,0.41787875,0.06068865,0.417878319,0.1094496,0.417848158,0.07733027,0.417658777,0.07755848,0.417663089,0.1058749,0.417655787,0.135038,0.417615229,0.1492639
0.416859584,0.08024889,0.41687531,0.06065255,0.416862501,0.1052689,0.41687333,0.07668835,0.416670679,0.07875495,0.416654104,0.1037701,0.416664446,0.1344034,0.416655992,0.1491065
0.415817072,0.08121466,0.415839154,0.06074637,0.415826295,0.1044344,0.415817397,0.07796564,0.415621846,0.07829593,0.415601932,0.10555,0.415590465,0.1354698,0.41557216,0.1497846
0.414814876,0.08187067,0.414816919,0.06040785,0.414812219,0.1067549,0.414809177,0.07648106,0.414643228,0.07752825,0.414627923,0.1045369,0.414599797,0.1358104,0.414559861,0.1503824
0.41379418,0.08240703,0.413832084,0.06042874,0.413788383,0.1162974,0.413812274,0.07738089,0.413639006,0.07873907,0.413625599,0.1062284,0.413622048,0.1364983,0.413609029,0.1492041
0.412805824,0.08178229,0.412837317,0.06052848,0.412815982,0.1059389,0.412813168,0.07660588,0.412609939,0.07841954,0.412589173,0.1054653,0.412590784,0.1325245,0.412570604,0.147662
0.41181806,0.08104209,0.411829724,0.06022488,0.411816411,0.1052626,0.411799662,0.07631019,0.411628791,0.07820904,0.41161908,0.1050421,0.411620157,0.1343971,0.411568485,0.1484519
0.410791741,0.08045472,0.410817166,0.06002017,0.410786064,0.1058901,0.410799977,0.07773848,0.410624448,0.07961207,0.410597868,0.1060669,0.410628407,0.1347265,0.410581078,0.1497135
0.409802389,0.08204224,0.40983164,0.06063491,0.409793522,0.10831,0.409822589,0.07545552,0.409610644,0.07943493,0.409575269,0.1060667,0.409597229,0.1330363,0.409571205,0.1476018
0.408778292,0.08204099,0.408808941,0.0603947,0.408806316,0.1190922,0.408792334,0.07560823,0.408632072,0.07750181,0.408598755,0.1050571,0.408622825,0.1339373,0.408580695,0.1474283
0.407786318,0.08124657,0.407824368,0.05983935,0.40781161,0.1126289,0.407812937,0.07626509,0.407642159,0.07894696,0.407595571,0.1069038,0.407632119,0.1333421,0.407593142,0.1481186
0.40680204,0.08159257,0.406827013,0.06077093,0.406810253,0.1036207,0.406822549,0.07619806,0.406596936,0.07860143,0.406565621,0.1058554,0.406593896,0.1314397,0.406556517,0.1471156
0.405793363,0.08068084,0.405835369,0.06019819,0.4058043,0.1046109,0.405793899,0.0750906,0.405597628,0.07992343,0.405601059,0.1056532,0.405606386,0.1333615,0.405582595,0.1473081
0.404780967,0.0816962,0.40478865,0.06044898,0.404784688,0.1137797,0.404802075,0.07420643,0.404591585,0.07953001,0.404576155,0.1054759,0.404598678,0.1334266,0.404577276,0.1493557
0.403786666,0.08109811,0.403829747,0.06021141,0.403807153,0.1155371,0.403818017,0.07615752,0.40358311,0.08029356,0.40358756,0.1037965,0.403571052,0.1331425,0.403543625,0.1494461
0.402783239,0.08153341,0.402806676,0.06097267,0.402819114,0.1022069,0.402809478,0.07456435,0.402609286,0.07922976,0.402596145,0.1053624,0.402597705,0.1338292,0.402549644,0.1488961
0.401788917,0.08076836,0.401816344,0.06057229,0.401796466,0.1036133,0.401820711,0.07382592,0.401615303,0.07850132,0.401591983,0.1042016,0.401593396,0.1351523,0.401601461,0.1496039
0.400790936,0.08159534,0.400823906,0.0606553,0.400807272,0.1055255,0.400823688,0.07527639,0.400604654,0.07751286,0.400588186,0.1048587,0.400575395,0.1345538,0.400548923,0.1490879
0.399817439,0.08111423,0.399850941,0.059616,0.399813354,0.1117641,0.399832845,0.07458383,0.39961137,0.07852076,0.399625464,0.1043329,0.399624328,0.1328574,0.399569401,0.1499996
0.398802954,0.0806863,0.398824546,0.05907401,0.398821505,0.1147873,0.398826843,0.07530361,0.398630599,0.07862347,0.398619375,0.1039672,0.398634196,0.1328769,0.398610648,0.1493722
0.397802837,0.08081621,0.397842274,0.05941651,0.397814861,0.103137,0.397844934,0.07411114,0.397598093,0.07928561,0.397600877,0.1052831,0.397608108,0.1332288,0.397580822,0.1480704
0.396831222,0.07938797,0.396829285,0.06000896,0.396823327,0.1024387,0.396823039,0.07602436,0.396629816,0.07969092,0.396619579,0.104324,0.396650104,0.1311353,0.396590155,0.1484099
0.395807783,0.07779468,0.395831701,0.0598199,0.395811925,0.1118415,0.395813018,0.0763963,0.395640316,0.07849321,0.395609787,0.1043189,0.395640987,0.1328221,0.39559095,0.1494909
0.394811528,0.07752838,0.394817254,0.06068638,0.394791438,0.1117734,0.39483021,0.07574251,0.394606563,0.07816566,0.394592613,0.1044833,0.394613086,0.1310861,0.394566912,0.1476573
0.393800482,0.07749593,0.393843095,0.05976326,0.393818408,0.1021511,0.393814271,0.0757057,0.393628747,0.07829513,0.393606199,0.1050306,0.393631982,0.1324062,0.393591858,0.1469713
0.392790742,0.0781188,0.392799092,0.05958552,0.392808495,0.1025178,0.392807888,0.07533655,0.392618002,0.07981892,0.392600151,0.1050591,0.392624592,0.1317414,0.392587377,0.1490557
0.391808162,0.07876524,0.391818717,0.06010978,0.39180731,0.1022093,0.391827183,0.07551916,0.391597002,0.08005877,0.391603271,0.1045681,0.39160623,0.130461,0.391552059,0.1480487
0.390815498,0.07814502,0.390811547,0.06063036,0.390807288,0.1049171,0.390817368,0.07498911,0.390615654,0.08008751,0.390613489,0.1050364,0.390628992,0.1316214,0.39059879,0.1475506
0.389798538,0.07877946,0.389812602,0.05993903,0.38979866,0.1172096,0.389803241,0.07488556,0.389621392,0.07916667,0.389589818,0.1041809,0.389600027,0.1336965,0.389594565,0.1481646
0.388797246,0.07631997,0.388800602,0.05993883,0.388800706,0.1035895,0.388808544,0.0760816,0.388592208,0.07915661,0.388607099,0.102276,0.388574836,0.1316551,0.388542846,0.1485352
0.387812123,0.07771089,0.387836946,0.05985286,0.387832606,0.1019722,0.387817966,0.0751703,0.38761689,0.07958707,0.387619204,0.1049078,0.387624302,0.132274,0.387580516,0.1501698
0.386808859,0.07750964,0.386798387,0.05970813,0.386819317,0.1015469,0.386802844,0.07542271,0.386616999,0.07964124,0.386597948,0.102666,0.386605626,0.1319607,0.386606013,0.1487947
0.385806068,0.07684522,0.385825946,0.0593734,0.385802999,0.1098208,0.385822991,0.07641269,0.385594129,0.07914416,0.385610961,0.103676,0.385599371,0.1316938,0.385564291,0.1480895
0.384823892,0.07862756,0.384819882,0.05983115,0.384825361,0.1151133,0.384839242,0.07512483,0.384623244,0.07925498,0.384619724,0.1038777,0.384643712,0.1314299,0.384583713,0.1499325
