0h,0h,8h,8h,24h,24h,40h,40h
1182.5472,0.601995979,1178.875576,1.126843378,1182.755248,1.650427538,1175.550043,2.210304234
1186.159134,0.600015913,1182.489016,1.130345399,1186.368859,1.64758002,1179.163083,2.210699904
1189.769586,0.587425353,1186.097449,1.114373407,1189.977464,1.640820515,1182.771116,2.209816008
1193.378559,0.595174976,1189.706165,1.131492311,1193.586351,1.652888265,1186.381195,2.209978162
1196.986052,0.593030235,1193.315163,1.121078268,1197.193759,1.645900784,1189.988034,2.206803312
1200.590307,0.602720909,1196.919162,1.118988436,1200.797929,1.647767747,1193.593395,2.205483327
1204.194844,0.59386709,1200.523444,1.12223711,1204.402381,1.647144432,1197.197279,2.21115985
1207.797905,0.589032633,1204.126251,1.11498768,1208.007115,1.646128411,1200.801448,2.197953083
1211.397733,0.590571113,1207.727582,1.125873426,1211.606858,1.656148259,1204.400623,2.208534833
1214.997844,0.599807286,1211.327438,1.116557977,1215.206883,1.655235862,1208.001841,2.214881576
1218.596482,0.59454755,1214.924065,1.119613769,1218.803679,1.657459579,1211.598071,2.203480291
1222.193646,0.599940173,1218.520976,1.133701752,1222.400758,1.666986476,1215.196343,2.21445008
1225.787583,0.594139342,1222.116416,1.131856394,1225.994611,1.663353506,1218.789632,2.213118588
1229.381805,0.60409473,1225.710385,1.132792214,1229.590501,1.671654005,1222.384962,2.214942147
1232.972803,0.605766095,1229.301131,1.133120205,1233.181414,1.66732873,1225.975312,2.211653527
1236.564085,0.606007296,1232.892162,1.13699508,1236.772611,1.67618869,1229.567703,2.217591918
1240.152147,0.615389557,1236.481725,1.138155223,1240.360588,1.674528115,1233.155119,2.224939584
1243.740494,0.598758191,1240.069821,1.142990895,1243.94885,1.670717408,1236.744574,2.225193539
1247.327375,0.609955034,1243.654699,1.144943214,1247.533895,1.676449466,1240.32906,2.222419792
1250.91104,0.600006625,1247.238114,1.141081088,1251.119225,1.67287602,1243.913833,2.222133175
1254.49499,0.610934846,1250.823565,1.148528068,1254.70309,1.679657238,1247.497142,2.227678008
1258.075728,0.60773196,1254.404054,1.14991862,1258.283744,1.677436986,1251.078988,2.227438215
1261.655004,0.636633572,1257.983081,1.155130886,1261.862935,1.686045302,1254.657623,2.23539704
1265.23282,0.630684591,1261.562395,1.16380754,1265.440666,1.68454515,1258.236547,2.242045606
1268.810922,0.635435283,1265.140249,1.15740176,1269.018683,1.687705929,1261.814011,2.242325282
1272.385818,0.637059369,1268.714896,1.163321014,1272.595239,1.696353158,1265.388268,2.24201631
1275.961,0.632967378,1272.288086,1.152078109,1276.168591,1.691831344,1268.962815,2.228902613
1279.53298,0.644159062,1275.861564,1.17042534,1279.740487,1.700522568,1272.534158,2.241134108
1283.103503,0.638465246,1279.43184,1.164611992,1283.310926,1.703369887,1276.105791,2.246697409
1286.672571,0.635189689,1283.000662,1.169614018,1286.879909,1.69410144,1279.674224,2.246809065
1290.240185,0.649814107,1286.56803,1.17259882,1290.447438,1.70470906,1283.242947,2.251486763
1293.808086,0.643384528,1290.137427,1.162350902,1294.016995,1.794223339,1286.810216,2.242559476
1297.372792,0.636860571,1293.701888,1.171891178,1297.581616,1.69917519,1290.376032,2.244834372
1300.936046,0.635782753,1297.264897,1.160024517,1301.144786,1.693354192,1293.938655,2.23961224
1304.49785,0.645211809,1300.826456,1.170537595,1304.706504,1.693437882,1297.501568,2.248184676
1308.058203,0.644609174,1304.388304,1.166678122,1308.266772,1.692633736,1301.061291,2.245429432
1311.617107,0.629364046,1307.945226,1.151151833,1311.823854,1.679307804,1304.619565,2.242891771
1315.174563,0.614327522,1311.502438,1.150989944,1315.382962,1.679762055,1308.176393,2.237708384
1318.730571,0.62946821,1315.058204,1.150027385,1318.938886,1.68111102,1311.733512,2.234330537
1322.285132,0.631452166,1318.614259,1.155701959,1322.493363,1.696269873,1315.287446,2.237405092
1325.838248,0.61647692,1322.167133,1.140447508,1326.046394,1.696780259,1318.841673,2.238198993
1329.389919,0.614984956,1325.718562,1.142996513,1329.59798,1.700213162,1322.392719,2.227165161
1332.940146,0.603562398,1329.268548,1.136661899,1333.148123,1.659971083,1325.944056,2.214559553
1336.487198,0.611701898,1332.817091,1.144821397,1336.696822,1.669119819,1329.490483,2.227601237
1340.036272,0.617446404,1336.364193,1.162064766,1340.24408,1.673993896,1333.038936,2.222014727
1343.582173,0.610139891,1339.909854,1.149306406,1343.789896,1.66667217,1336.584215,2.217031473
1347.124903,0.60930612,1343.452343,1.141698069,1347.332541,1.666552899,1340.126323,2.229858735
1350.667924,0.625523341,1346.996856,1.140321714,1350.875478,1.663483869,1343.670456,2.221038498
1354.209506,0.614035133,1350.5382,1.13574943,1354.416976,1.771842257,1347.211419,2.226980373
1357.747923,0.612739377,1354.076377,1.14627857,1357.955309,1.794786438,1350.750946,2.227070445
1361.286631,0.60425993,1357.614848,1.131381931,1361.495661,1.664635407,1354.289037,2.218658822
1364.823904,0.613197994,1361.15361,1.139625538,1365.032848,1.671001343,1357.827421,2.217204388
1368.358015,0.628013213,1364.687483,1.14396319,1368.566875,1.67658615,1361.360915,2.226541643
1371.892419,0.61561758,1368.221649,1.14019701,1372.101194,1.673554665,1364.896431,2.22232831
1375.425389,0.62612674,1371.752658,1.140003938,1375.632355,1.667062523,1368.42706,2.221511183
1378.956927,0.614430162,1375.28396,1.148008411,1379.163808,1.681366549,1371.95971,2.231213324
1382.485309,0.62573997,1378.813831,1.149539291,1382.692107,1.678997378,1375.487479,2.226707877
1386.012263,0.617391847,1382.340548,1.153521998,1386.220699,1.681889555,1379.015544,2.236915366
1389.539509,0.629279217,1385.86756,1.148608635,1389.747861,1.679155596,1382.542179,2.232599394
1393.063606,0.644939577,1389.391421,1.168123856,1393.271873,1.685773561,1386.065664,2.24603004
1396.587996,0.63885873,1392.917299,1.154279315,1396.796179,1.689701036,1389.591167,2.236047918
1400.109239,0.643418648,1396.438307,1.161285224,1400.317338,1.691419652,1393.1118,2.25923531
1403.629056,0.639776761,1399.957891,1.158735746,1403.837071,1.689950682,1396.63273,2.288855752
1407.149168,0.638925182,1403.47777,1.163434292,1407.358818,1.69142642,1400.152235,2.254441283
1410.667856,0.653278657,1406.996224,1.172356743,1410.875702,1.70105366,1403.670316,2.260044533
1414.183402,0.645481433,1410.511538,1.168722222,1414.391164,1.701858647,1407.185256,2.242172254
1417.697527,0.642252691,1414.02543,1.163929858,1417.905205,1.68417544,1410.700493,2.244018242
1421.21023,0.630954756,1417.537902,1.165324792,1421.417825,1.693813863,1414.212592,2.245037689
1424.723229,0.6348792,1421.050671,1.167895687,1424.93074,1.689789917,1417.724988,2.252370655
1428.233094,0.63024872,1424.562019,1.183952356,1428.440521,1.693028949,1421.235966,2.244267306
1431.74154,0.644485836,1428.070235,1.181619884,1431.950596,1.690678036,1424.743809,2.245059593
1435.248569,0.624968786,1431.577033,1.178950547,1435.457541,1.684416626,1428.251951,2.246164972
1438.754181,0.636323106,1435.082415,1.173858482,1438.963069,1.680659127,1431.756962,2.239773484
1442.258378,0.618341168,1438.588094,1.173932193,1442.467181,1.679012374,1435.262272,2.241889608
1445.76116,0.598060157,1442.090647,1.222890407,1445.969879,1.663926426,1438.764454,2.226869946
1449.264238,0.618546445,1445.591785,1.236643603,1449.471162,1.683010484,1442.266935,2.231013228
1452.764192,0.608530022,1449.091512,1.27126574,1452.971033,1.673405841,1445.766292,2.229521725
1456.262734,0.613856471,1452.589826,1.149832363,1456.469492,1.665644373,1449.264238,2.226808695
1459.759865,0.604111257,1456.088439,1.162029424,1459.968247,1.663135158,1452.762483,2.224363777
1463.255585,0.602740286,1459.583932,1.122280819,1463.463884,1.654055516,1456.257608,2.212158022
1466.749896,0.596784603,1463.078015,1.110406329,1466.95811,1.658834696,1459.753033,2.211212097
1470.241092,0.590005988,1466.568984,1.116991206,1470.449222,1.658604085,1463.243634,2.209357448
1473.732587,0.58612936,1470.061959,1.115934345,1473.940633,1.657908012,1466.736242,2.214698826
1477.222674,0.58613323,1473.551821,1.102120643,1477.430637,1.655204966,1470.225738,2.201177613
1480.711356,0.577935039,1477.040276,1.104617577,1480.919235,1.645307188,1473.713828,2.204113645
1484.198632,0.568740769,1480.527327,1.092696544,1484.40813,1.644152901,1477.202219,2.196370137
1487.682801,0.574106752,1484.011271,1.100474743,1487.892215,1.640550552,1480.685796,2.199357818
1491.168971,0.568493088,1487.497218,1.093257619,1491.376599,1.646197032,1484.171379,2.197412724
1494.652036,0.556601564,1490.980059,1.090253262,1494.85958,1.630103926,1487.653857,2.187922867
1498.131999,0.561099703,1494.459798,1.087845187,1498.339459,1.638301139,1491.134933,2.19171867
1501.612261,0.55893997,1497.939838,1.081149418,1501.819639,1.631096412,1494.614609,2.188167412
1505.091124,0.533559232,1501.420178,1.067223352,1505.298418,1.614210219,1498.092887,2.176412223
1508.566888,0.542213712,1504.895719,1.067763281,1508.775797,1.615649254,1501.569765,2.172912516
1512.042953,0.525997294,1508.371562,1.056974943,1512.251778,1.609173441,1505.045246,2.170072309
1515.515923,0.524929826,1511.84431,1.058190155,1515.724664,1.631549199,1508.519331,2.169334119
1518.989194,0.507750887,1515.31736,1.04110271,1519.197851,1.633957683,1511.992019,2.158970938
1522.459373,0.498697767,1518.789014,1.043003993,1522.667947,1.598900427,1515.463313,2.147088154
1525.929854,0.520078781,1522.259274,1.042908492,1526.138343,1.592275361,1518.933212,2.159044553
1529.397245,0.488329737,1525.726444,1.02641214,1529.605651,1.580084201,1522.400022,2.15370999
1532.864938,0.483814293,1529.193918,1.020690902,1533.073261,1.579164172,1525.868831,2.148627405
1536.331239,0.483437094,1532.658305,1.031609827,1536.537784,1.573790373,1529.332859,2.141399094
1539.794455,0.474235321,1536.122995,1.034471898,1540.00261,1.570780497,1532.79719,2.19085021
1543.257973,0.475920125,1539.586295,1.032785609,1543.466045,1.568666086,1536.260132,2.165019607
1546.71841,0.480189477,1543.046514,1.036564406,1546.926398,1.576061212,1539.719992,2.15404354
1550.17746,0.489967266,1546.505344,1.028052151,1550.385364,1.573587333,1543.180157,2.132401847
1553.635121,0.501608524,1549.962789,1.034506768,1553.842943,1.582397075,1546.637243,2.135747091
1557.093086,0.46480137,1553.422226,1.031703486,1557.300824,1.572932602,1550.096325,2.142624165
1560.547975,0.449728143,1556.876898,1.007685038,1560.75563,1.553889217,1553.55064,2.139534061
1564.00148,0.446513361,1560.330186,1.02470697,1564.209051,1.554614631,1557.003571,2.125200273
1567.453601,0.427183981,1563.78209,1.013374804,1567.662776,1.559472997,1560.456808,2.122208784
1570.904339,0.432433386,1567.232612,1.038455775,1571.11343,1.557952952,1563.906974,2.119545303
1574.353695,0.433683888,1570.683439,1.00069455,1574.562702,1.555378643,1567.357446,2.122763916
1577.803354,0.435271771,1574.132883,0.983270265,1578.012278,1.557934904,1570.806536,2.116818102
1581.249947,0.425891336,1577.579261,0.984123862,1581.458787,1.548252596,1574.254246,2.113742721
1584.696844,0.425800089,1581.024259,0.988850751,1584.903917,1.557997316,1577.69889,2.116452625
1588.140678,0.430717791,1584.46788,0.985582943,1588.347668,1.554512705,1581.142157,2.109179437
1591.583134,0.425343522,1587.911805,0.988306612,1591.790042,1.566161097,1584.58573,2.114553586
1595.024213,0.421763419,1591.352671,0.988362044,1595.231038,1.57055714,1588.026243,2.116965464
1598.463916,0.417656201,1594.79216,0.994174731,1598.672338,1.565443229,1591.467062,2.118545534
1601.900562,0.467309081,1598.228594,1.012265132,1602.108902,1.571132708,1594.903143,2.131320752
1605.337515,0.513333759,1601.665334,1.010656682,1605.545771,1.566652642,1598.339532,2.125880273
1608.773094,0.42154057,1605.102381,1.009594949,1608.981267,1.565614031,1601.776228,2.134239149
1612.2073,0.422659468,1608.536375,1.000768726,1612.41539,1.554066592,1605.209872,2.132739788
1615.640134,0.418234265,1611.968998,0.993978808,1615.84814,1.544260031,1608.642144,2.127791929
1619.071596,0.410709293,1615.400249,1.046446671,1619.279519,1.53632362,1612.074724,2.118854106
1622.500011,0.419888578,1618.828453,0.985840984,1622.707852,1.544678721,1615.502578,2.129196854
1625.928734,0.420099011,1622.256966,0.980027239,1626.138167,1.528612687,1618.932419,2.114934396
1629.356087,0.411150839,1625.685785,0.987724493,1629.565437,1.518319451,1622.359213,2.110150468
1632.782073,0.409506349,1629.111561,0.981539215,1632.991338,1.5162537,1625.784641,2.093436805
1636.206691,0.401131606,1632.534296,0.948559012,1636.4142,1.505756987,1629.208703,2.091569767
1639.629942,0.401227242,1635.957339,0.954870078,1639.837368,1.509236409,1632.631398,2.090094881
1643.050156,0.407839619,1639.377344,0.95418731,1643.257499,1.505731134,1636.05273,2.089122401
1646.470678,0.400131351,1642.799331,0.949031873,1646.677938,1.503867728,1639.472697,2.081256392
1649.889836,0.398472883,1646.218281,0.944368688,1650.097013,1.499381221,1642.891301,2.087907568
1653.30596,0.411822774,1649.634198,0.943388275,1653.513055,1.503845592,1646.308543,2.080618521
1656.722392,0.395519205,1653.050424,0.948663604,1656.931075,1.498375067,1649.724424,2.076657373
1660.135795,0.389258696,1656.463619,0.93687485,1660.344394,1.487399778,1653.138944,2.069483235
1663.549506,0.400058442,1659.877125,0.934773516,1663.758021,1.497391525,1656.552104,2.080093619
1666.960189,0.402056098,1663.28927,0.946139014,1667.168622,1.494662185,1659.962236,2.069314108
1670.371181,0.396032658,1666.700058,0.927742928,1670.579531,1.483244132,1663.374348,2.068437433
1673.779149,0.406551647,1670.10782,0.937328275,1673.987416,1.489036775,1666.781766,2.067262346
1677.185761,0.408638221,1673.514226,0.932674008,1677.393945,1.487770363,1670.189496,2.076337864
1680.592682,0.390067369,1676.920943,0.93069845,1680.800783,1.479340458,1673.59587,2.063777647
1683.996583,0.407116772,1680.32464,0.937758926,1684.204602,1.487423453,1676.999224,2.070648028
1687.39913,0.391595801,1683.728648,0.923245091,1687.607066,1.478654758,1680.402889,2.056461088
1690.801987,0.397961015,1687.131302,0.92628348,1691.011503,1.472373301,1683.805202,2.065642524
1694.201829,0.386310952,1690.530939,1.053825866,1694.411261,1.602440402,1687.204498,2.160371903
1697.600319,0.388935294,1693.929226,0.923487613,1697.809668,1.479097782,1690.604106,2.064963614
1700.997458,0.393343187,1697.326163,0.921792938,1701.206724,1.475313811,1694.000702,2.052801
1704.394908,0.394825066,1700.723411,0.920080823,1704.602431,1.47582581,1697.39761,2.059229934
1707.789348,0.385147845,1704.11765,0.922163705,1707.996788,1.478020437,1700.791509,2.060935825
1711.184099,0.400676339,1707.5122,0.921673444,1711.391457,1.471257482,1704.18572,2.054908398
1714.575843,0.396397941,1710.903743,0.926534447,1714.783118,1.474985124,1707.578583,2.061083525
1717.96624,0.38412613,1714.29394,0.938110982,1718.173433,1.476147621,1710.968441,2.055975916
1721.355292,0.382117122,1717.682791,0.94440504,1721.562403,1.46886889,1714.356954,2.053194435
1724.742998,0.396151323,1721.071956,0.941441522,1724.951683,1.472395743,1717.745781,2.062185293
1728.129361,0.3844935,1724.458118,0.917735881,1728.337963,1.468335746,1721.131606,2.056290626
1731.51438,0.385597174,1727.842938,0.913985666,1731.7229,1.474247058,1724.516089,2.054453658
1734.898057,0.387482342,1731.226416,0.916858312,1735.106494,1.466979901,1727.900886,2.052391109
1738.280391,0.399640402,1734.608552,0.920124593,1738.488746,1.467706345,1731.282686,2.060459932
1741.661385,0.385034095,1737.989348,0.911272066,1741.869657,1.470028639,1734.6648,2.053391314
1745.039387,0.381383403,1741.367152,0.910491836,1745.247576,1.470689899,1738.042266,2.05010624
1748.417702,0.38403021,1744.746922,0.90599913,1748.625809,1.458473144,1741.420048,2.050945682
1751.794678,0.384690234,1748.123701,0.906965879,1752.002703,1.462143393,1744.798145,2.048744252
1755.170317,0.381635741,1751.499143,0.902379965,1755.378259,1.462332615,1748.173253,2.046565071
1758.544619,0.383433797,1754.873249,0.909896273,1758.752478,1.466078303,1751.547024,2.050864424
1761.915935,0.376804111,1758.244368,0.905363151,1762.123713,1.465453668,1754.91946,2.042672759
1765.287566,0.389996263,1761.615804,0.914274807,1765.49691,1.467665651,1758.290562,2.050371994
1768.657863,0.387881023,1764.987554,0.912613308,1768.867123,1.468394772,1761.66033,2.055868921
1772.025178,0.378737121,1768.354673,0.906920415,1772.234356,1.463716138,1765.028765,2.049367179
1775.392808,0.383428641,1771.722108,0.91046434,1775.601903,1.45560442,1768.395868,2.052529108
1778.760752,0.379736068,1775.088212,0.895057233,1778.968118,1.476144914,1771.763287,2.042036599
1782.124073,0.376438548,1778.451339,0.900128917,1782.331357,1.472914659,1775.126081,2.045882621
1785.487708,0.379719522,1781.814782,0.903859303,1785.694911,1.511483214,1778.489193,2.043642289
1788.848371,0.37492151,1785.176895,0.902975698,1789.055491,1.49485136,1781.850976,2.053573707
1792.209348,0.372329762,1788.53768,0.901554462,1792.416387,1.507219518,1785.21143,2.039146374
1795.567355,0.371046447,1791.895494,0.902852012,1795.774312,1.487584854,1788.568914,2.044989765
1798.925677,0.375621086,1795.253625,0.906008595,1799.132553,1.467360073,1791.928359,2.056563411
1802.281032,0.37938577,1798.608787,0.900009998,1802.489467,1.459753852,1795.283191,2.066481789
1805.636702,0.374660909,1801.964267,0.903965111,1805.845055,1.455144694,1798.638342,2.056211437
1808.989408,0.380437712,1805.316781,0.899123183,1809.197678,1.460244585,1801.992169,2.04733595
1812.34243,0.376945522,1808.671253,0.900506647,1812.550618,1.460527429,1805.344672,2.048766444
1815.692489,0.383681217,1812.021122,0.901483998,1815.900595,1.462870133,1808.694213,2.079316662
1819.041227,0.376275934,1815.369669,0.904597098,1819.249251,1.464245395,1812.044073,2.07595699
1822.390282,0.370826166,1818.718535,0.906042034,1822.598224,1.463681378,1815.392611,2.042509789
1825.736379,0.3711775,1822.064442,0.898916534,1825.944238,1.446326301,1818.738191,2.0403062
1829.081156,0.374705901,1825.40903,0.896658976,1829.288934,1.455857644,1822.084091,2.042332919
1832.424616,0.373298724,1828.753937,0.903749028,1832.632311,1.4548304,1825.427035,2.046727907
1835.766757,0.377288841,1832.09589,0.908804015,1835.974371,1.461467715,1828.770298,2.051725542
1839.109216,0.371245487,1835.438161,0.893176924,1839.316748,1.452638377,1832.112244,2.039533618
1842.448724,0.372662493,1838.777481,0.900455649,1842.657808,1.457882908,1835.451239,2.046426068
1845.786917,0.374991312,1842.115486,0.892623329,1845.995919,1.454934527,1838.78892,2.040923089
1849.123796,0.378305374,1845.452178,0.899941048,1849.332715,1.458922137,1842.126921,2.045017164
1852.459361,0.366797255,1848.787556,0.893041198,1852.668198,1.450657596,1845.461975,2.040076663
1855.793613,0.37400089,1852.121621,0.896893723,1856.002368,1.453572341,1848.797349,2.04190022
1859.126552,0.367020625,1855.456006,0.888170345,1859.335225,1.451371328,1852.129779,2.03865798
1862.458181,0.362121269,1858.787448,0.894189253,1862.666772,1.453134637,1855.460899,2.042813887
1865.788499,0.376190886,1862.11758,0.8972124,1865.997007,1.453413279,1858.792339,2.042938206
1869.117507,0.370855913,1865.446403,0.894997826,1869.325933,1.449008572,1862.12084,2.033153857
1872.445206,0.370885376,1868.773917,0.892063682,1872.65355,1.452504203,1865.448032,2.043606304
1875.771596,0.367894451,1872.100124,0.900997125,1875.979859,1.446788737,1868.773917,2.038712559
1879.096679,0.372405786,1875.425023,0.901733809,1879.30486,1.455197589,1872.100124,2.047344025
1882.420456,0.368606955,1878.750242,0.891057223,1882.628555,1.452185273,1875.423396,2.042334658
1885.741301,0.368868315,1882.070903,0.896409302,1885.949319,1.450701896,1878.743736,2.041507446
1889.062467,0.374640231,1885.391886,0.895875048,1889.272027,1.451179238,1882.066025,2.043621296
1892.382329,0.377006542,1888.711564,0.895998533,1892.591807,1.453778809,1885.385385,2.0466624
1895.700887,0.366487814,1892.02994,0.892935475,1895.910282,1.45252594,1888.703441,2.037758767
1899.016519,0.373911169,1895.345389,0.900460672,1899.225832,1.458915291,1892.020196,2.04169723
1902.332472,0.365402243,1898.661161,0.889525131,1902.541704,1.44751519,1895.335649,2.038567809
1905.647125,0.36919616,1901.975632,0.888969008,1905.856274,1.451141297,1898.649802,2.044313277
1908.960476,0.35723379,1905.288803,0.890442813,1909.167923,1.454166892,1901.962656,2.040263179
1912.272528,0.366950581,1908.600674,0.891932184,1912.479893,1.447303997,1905.27421,2.045673326
1915.58328,0.369612884,1911.911247,0.893896149,1915.790564,1.453444797,1908.584466,2.040532028
1918.891116,0.366651701,1915.218902,0.889467211,1919.098319,1.448782182,1911.893425,2.038181228
1922.199274,0.366289246,1918.526881,0.891277779,1922.406395,1.450411171,1915.201088,2.045556229
1925.504517,0.368108774,1921.831944,0.888238274,1925.711557,1.447995434,1918.505835,2.044673043
1928.810082,0.366869386,1925.137331,0.887855704,1929.017041,1.447103898,1921.812526,2.040145974
1932.112736,0.363770932,1928.439807,0.887985192,1932.319614,1.449491295,1925.114685,2.036784434
1935.414097,0.363547555,1931.742606,0.883827301,1935.620894,1.448878167,1928.415552,2.03653473
1938.71578,0.354618264,1935.044111,0.882856469,1938.922496,1.441818465,1931.718361,2.035260887
1942.014556,0.364900192,1938.342709,0.885497682,1942.222805,1.443403194,1935.016644,2.04045533
1945.313654,0.356740512,1941.641631,0.882274792,1945.521822,1.447854985,1938.315253,2.029974019
1948.609848,0.365772992,1944.937648,0.888250992,1948.817935,1.442335082,1941.612571,2.037385716
1951.904753,0.343942861,1948.232376,0.877272554,1952.112758,1.44045267,1944.906986,2.030223254
1955.199981,0.355237707,1951.527428,0.879210176,1955.407904,1.438007518,1948.201726,2.038271009
1958.492308,0.361374115,1954.81958,0.884222912,1958.700151,1.448270992,1951.495178,2.112864812
1961.783348,0.354895411,1958.110445,0.881371903,1961.99111,1.442675525,1954.78573,2.035492537
1965.073102,0.36823441,1961.401634,0.886222825,1965.280782,1.456462548,1958.074997,2.039607587
1968.361571,0.361539307,1964.689927,0.882363261,1968.569169,1.440510833,1961.362979,2.033201695
1971.650363,0.355862808,1967.978545,0.881420934,1971.85788,1.441716879,1964.652897,2.03180329
1974.936261,0.358038853,1971.26427,0.881344078,1975.143698,1.445511912,1967.938311,2.026162161
1978.220876,0.349465289,1974.548711,0.883700408,1978.428232,1.440005737,1971.222442,2.035106311
1981.504209,0.353302092,1977.83187,0.88125956,1981.711483,1.44551584,1974.506899,2.03268522
1984.78626,0.349810937,1981.113748,0.878145499,1984.993453,1.440016018,1977.788467,2.03507456
1988.067029,0.353258665,1984.394344,0.883819618,1988.274142,1.43999599,1981.068755,2.030639401
1991.346518,0.352776761,1987.673661,0.87692665,1991.55355,1.439294373,1984.349369,2.030832944
1994.624728,0.35942897,1990.953304,0.885409899,1994.831679,1.445856624,1987.627098,2.037693213
1997.901658,0.363361421,1994.230062,0.881446756,1998.108529,1.447742372,1990.903549,2.039566393
2001.177311,0.350259733,1997.505543,0.87849833,2001.384101,1.442932797,1994.178723,2.034321435
2004.451686,0.341785188,2000.779747,0.871570101,2004.659997,1.431864241,1997.454223,2.032453538
2007.724784,0.349979498,2004.052675,0.878956202,2007.933015,1.437888453,2000.726844,2.033351712
2010.995006,0.353203352,2007.322725,0.910628066,2011.203155,1.443182594,2003.996587,2.03200774
2014.265554,0.353653694,2010.593103,0.895847445,2014.473622,1.442387171,2007.268261,2.028323598
2017.534827,0.342730119,2013.862207,0.917169199,2017.742814,1.447154769,2010.537059,2.031401156
2020.802827,0.346595894,2017.130038,0.883240263,2021.010733,1.445370516,2013.804585,2.036932001
2024.069554,0.353183434,2020.398195,0.878154465,2024.277379,1.443116907,2017.072438,2.036025966
2027.333411,0.35182461,2023.661883,0.878472313,2027.541155,1.445948423,2020.33582,2.034846121
2030.597595,0.350912513,2026.925898,0.874436716,2030.805258,1.444491063,2023.599531,2.034480451
2033.860509,0.352182151,2030.188643,0.879253392,2034.068091,1.443602814,2026.861973,2.04050685
2037.120556,0.356744414,2033.448522,0.878918736,2037.328057,1.443661178,2030.123145,2.039169264
2040.380931,0.342331971,2036.708729,0.876198806,2040.588352,1.439897327,2033.383049,2.037748198
2043.638442,0.348072344,2039.966073,0.87926219,2043.845782,1.444670762,2036.64009,2.033341923
2046.896281,0.339836915,2043.223746,0.87444342,2047.103541,1.438009783,2039.899056,2.030601045
2050.152854,0.345992226,2046.480152,0.87925678,2050.360033,1.44246516,2043.15516,2.03218386
2053.406566,0.342776654,2049.733699,0.872830921,2053.613665,1.436390514,2046.408404,2.031164127
2056.660608,0.382124328,2052.989168,0.88048416,2056.867626,1.446421314,2049.661978,2.034544663
2059.911792,0.465897452,2056.240186,0.87533646,2060.11873,1.44535722,2052.914289,2.037605443
2063.161714,0.348100004,2059.489942,0.87787801,2063.368571,1.440967368,2056.163743,2.03272769
2066.411964,0.33651715,2062.740027,0.86835381,2066.618741,1.43734813,2059.413529,2.028550895
2069.659362,0.349961394,2065.98726,0.873745826,2069.866058,1.438176876,2062.660462,2.039801943
2072.907088,0.345161299,2069.234823,0.869710497,2073.115294,1.43793626,2065.909316,2.038926658
2076.151965,0.350506884,2072.479535,0.872707214,2076.36009,1.440221801,2069.153728,2.038378402
2079.395582,0.34902242,2075.722989,0.872416781,2079.603627,1.439506308,2072.396883,2.037292996
2082.639529,0.343542656,2078.966773,0.871419244,2082.847492,1.439018573,2075.641958,2.035534886
2085.88063,0.344581178,2082.207711,0.877442351,2086.088513,1.441760337,2078.882596,2.039275223
2089.118888,0.346309172,2085.447392,0.874230817,2089.328276,1.43612808,2082.121979,2.028986618
2092.357476,0.344117118,2088.685818,0.895559044,2092.566783,1.458775928,2085.360107,2.055102962
2095.594809,0.34863102,2091.924574,0.868513939,2095.804035,1.436839275,2088.598566,2.037708551
2098.832471,0.340871818,2095.162074,0.86432015,2099.041616,1.429740038,2091.835771,2.031941819
2102.067295,0.337177442,2098.396736,0.867189704,2102.276359,1.431067951,2095.070135,2.035641313
2105.300865,0.339208435,2101.630144,0.868830123,2105.509848,1.433470743,2098.304832,2.031948754
2108.533183,0.333324081,2104.8623,0.869783459,2108.742085,1.428712347,2101.536692,2.035699958
2111.764249,0.347221766,2108.093205,0.868861591,2111.97307,1.432338414,2104.767301,2.02995422
2114.994063,0.345555557,2111.322859,0.868379438,2115.202804,1.430168043,2107.99666,2.027199536
2118.222628,0.335889202,2114.551264,0.861742787,2118.431287,1.429121079,2111.226352,2.027487178
2121.449942,0.342010362,2117.778419,0.874750654,2121.658521,1.437630406,2114.453212,2.03604889
2124.676008,0.340454794,2121.004325,0.867407411,2124.884506,1.430002672,2117.678824,2.029394208
2127.900826,0.330910204,2124.228984,0.856018718,2128.109243,1.429367465,2120.903189,2.028132747
2131.124396,0.344941558,2127.452395,0.866241745,2131.332733,1.436678023,2124.127886,2.030041942
2134.34672,0.337253443,2130.676139,0.86304604,2134.554976,1.428505348,2127.349758,2.028244863
2137.56622,0.331212423,2133.89548,0.862601536,2137.774396,1.434947116,2130.568806,2.029323392
2140.786053,0.331066618,2137.115155,0.862849157,2140.994148,1.430826387,2133.788189,2.02510913
2144.004641,0.339010669,2140.333585,0.864219208,2144.212655,1.434412242,2137.007905,2.029916551
2147.221985,0.339415779,2143.550772,0.861978185,2147.429919,1.633196603,2140.2248,2.032579446
2150.436511,0.337979395,2146.765141,0.861244171,2150.644366,1.434555532,2143.438877,2.03070723
2153.651371,0.338968013,2149.979844,0.86155175,2153.859145,1.424611197,2146.653289,2.020583372
2156.864988,0.332495239,2153.193306,0.859406805,2157.072682,1.430803988,2149.868035,2.026718775
2160.077365,0.325118659,2156.405527,0.862600787,2160.284978,1.429211936,2153.079966,2.024670056
2163.286929,0.330300087,2159.614935,0.856871876,2163.494463,1.700236793,2156.289084,2.018798327
2166.496827,0.330123512,2162.824677,0.863438082,2166.70428,1.547196472,2159.50011,2.02565068
2169.703914,0.332047736,2166.03161,0.861749728,2169.911287,1.514324148,2162.706752,2.023267077
