name,A,mu,sigma,baseline,r2,S_exp,S_theory,notes
sample_01583,0.10585960386135314,137.61495054796487,5.819737646442505,5.386203891521675,48.57267239403303,-0.001120683169949288,0.0005016898145316917,
sample_01584,2.4126159724566363,91.15142911336308,81.59204909419137,2.6757356125308096,42.324810059805536,-0.0027760812485537745,-0.0046455053096668975,
sample_01585,2.6799477703071846,93.8295604211742,82.62834888335222,2.2799351470451623,38.16778279810988,-0.0025075012503543714,-0.004718904487103437,
sample_01586,2.7656158822332015,93.59101635607627,82.35998070610403,2.2245993272323052,40.59967399652785,-0.0024975842525427616,-0.004960042079255933,
sample_01587,0.08775027351494254,135.96801048094292,2.740759749942445,5.400513667557414,43.49460300026314,-0.002754211335220469,0.0001820334674007551,
sample_01588,2.356889762563569,91.0542868452313,81.23371811038123,2.743290248237523,37.19927816764556,-0.002414544970223753,-0.004688625678581193,
sample_01589,2.717487696752164,93.1864655609058,82.26492328233095,2.2669392651031766,45.327248899531504,-0.0025253233177240375,-0.004938190828988609,
sample_01590,2.7564998045871243,97.13306488701478,84.49112278700353,2.144972120934249,41.145723124925134,-0.0014273229713136493,-0.004000407081083512,
sample_01591,0.1889391703111039,184.8948556829916,23.49937845443432,5.470511534325666,76.24825630510234,-0.002247427314645445,0.003339991260822961,
sample_01592,0.10805751889936711,130.87989379288868,9.993288799695033,5.362683096329771,45.22136095618857,-0.0022276220145606707,0.0003641189325402916,
sample_01593,2.0033865523578647,91.48073480965428,80.97038054242613,3.1256586404999207,41.438491002891716,-0.001803166470462858,-0.004096590502476516,
sample_01594,2.2410592651625136,91.76211593158388,79.59820315929873,2.9422665750927397,44.17800581971269,-0.0031134702642595657,-0.005102749171382648,
sample_01595,2.5314033802340083,91.19622547557415,81.02107644787561,2.5638965459612897,44.211026925785276,-0.003647797787249718,-0.005115450958603607,
sample_01596,0.09196845559948555,33.16207723370975,2.0520511052096224,5.40010737392749,47.85242189557553,-0.0032977809522092283,0.00022720582713298132,
sample_01597,12.20969484229811,262.81046883322364,99.27917884711445,-11.471010652247525,39.542257471612615,-0.0031147976209517925,-0.003960372450163452,
sample_01598,2.6790261869356184,93.43346021414956,81.19022879458161,2.3948377851407865,44.55673588101829,-0.00352661450953784,-0.005296495332372975,
sample_01599,0.08862647354640703,47.21183731675687,8.75026729863702,5.418286945283026,51.90167998737454,-0.0018610858252096074,0.00036978789643682397,
sample_01600,2.6442776956871326,87.3688993742332,81.96779037279622,2.3664894523182474,41.371215952336954,-0.002907487213868132,-0.004937684361870254,
sample_01601,1.772695310952053,89.8451953118844,81.97165514129301,3.3630137435013436,42.283745169588684,-0.0011080225073110128,-0.003329169192646808,
sample_01602,2.6393393321430887,92.10030319117668,83.24187527309084,2.325513370291825,39.220458378565006,-0.0024803637196287864,-0.004412337647256459,
sample_01603,2.9131923910839705,92.98523775194026,83.43283574785933,2.0428316861611497,44.17130958255845,-0.0023515562006137802,-0.004735002329500249,
sample_01604,2.4284313495198218,89.44344311103792,81.96123387541763,2.653039235087174,45.45912259243472,-0.0032166582812229727,-0.0045245189462294055,
sample_01605,0.086926108165757,140.2289761638338,4.7691802295452375,5.430949452300429,50.0519103923744,-0.0020723250014409444,0.00039415523034036504,
sample_01606,2.4253940318633442,85.57322264170942,80.92480546916217,2.662224126712709,45.26868057888619,-0.002760467634347785,-0.004911047354222986,
sample_01607,2.5216139810492004,91.91772686379886,82.27912929872986,2.5074165178797476,43.294875703038585,-0.002248949411969847,-0.004582706846722739,
sample_01608,3.1730565452175883,91.15917687514786,82.65947981812697,1.7342835277565976,42.540228704334055,-0.003913339877140154,-0.005586835509302945,
sample_01609,0.19472335420043016,178.12694207821767,25.374423360112942,5.472941772219317,80.5073455094917,-0.00150893337488045,0.003674656125172371,
sample_01610,1.8828428248111764,90.73609917857361,80.66503224644707,3.2760731499653426,44.76352130980058,-0.001844747501424715,-0.003952652934761547,
sample_01611,2.8969251004186334,89.27272735253676,82.11151892101876,2.119234393098484,41.162998811887604,-0.003287362243660441,-0.00531355312184012,
sample_01612,2.8784861921413136,89.47407515401136,82.01522909539369,2.050617805890959,42.024572501695644,-0.0030210819608517125,-0.005417972436528029,
sample_01613,0.2094805178506016,179.10357949406043,30.431112205731655,5.507148981228843,93.34943965665977,-0.0038304310486614312,0.00432291488372083,
sample_01614,1.8818449498757068,98.4472221585042,79.58891766609679,3.351541540646809,39.48046421614745,-0.002088768161733867,-0.004108136809710339,
sample_01615,2.4724252925574457,95.31320031826498,80.94426090355647,2.6086663934747145,43.513709815797604,-0.0030482257133660484,-0.004970907360571486,
sample_01616,2.3584861295233464,90.41962969880103,81.69102802755937,2.707348636763337,42.840938332802345,-0.0017285073710558985,-0.004528366763997926,
sample_01617,2.7298094366804038,92.02242174032166,82.19622272559255,2.2345242977280946,42.27764560863139,-0.0023133985812641145,-0.005028145649376925,
sample_01618,2.4530057978979807,89.48618133995278,81.74382678886565,2.5862884075742256,43.201649753442766,-0.0022569281374886785,-0.004697097133229744,
sample_01619,2.5744231685792083,93.98712134719747,81.71612817029764,2.443058130815719,41.22139332287769,-0.0022833283956316675,-0.0048987006670304645,
sample_01620,0.21525671298540752,179.8880208460626,24.005673566250405,5.476968613259085,88.01968850173604,-0.002763234479696064,0.0038782416736771186,
sample_01621,3.1218438351082622,92.502969184314,83.17085217484271,1.741891893328579,38.17536191755108,-0.0024924820096978717,-0.005267103897693526,
sample_01622,3.3043666813103045,94.36832644804701,83.55608945171505,1.551906268583475,48.38735447380637,-0.003024096865809678,-0.005304809186022108,
sample_01623,2.484848271617121,87.43534245627922,80.67236595625624,2.552680096812453,41.41283242333372,-0.003551743959617215,-0.005230647746482742,
sample_01624,0,0,180,5.311479016161442,51.02150379502165,-0.0034142039180152794,-1.5909729340624068e-06,
sample_01625,0.2027026541163864,142.4860350661109,6.568708532523337,5.226807983611054,45.625838789250814,-0.0005315016371155723,0.0013914822687774997,
sample_01626,0.23908428384946342,148.90786095797978,2.827164880094099,5.199462829648776,44.5751825769023,-0.00032486841760726026,0.0008668336509218832,
sample_01627,0.1357074728260006,97.24188556310689,6.970121608783502,5.181157597415221,51.302550300375934,-0.0019959089429884003,-0.0017876785679917795,
sample_01628,0.39743154077853293,34.50336016774715,4.425507078418357,5.126516332881693,50.571228948406066,-0.00021828472897411633,0.002123547496120648,
sample_01629,0.2341665159715901,141.43730948134385,5.621335504542231,5.16341022866249,48.80985276629896,-0.0010251543012361752,0.0013658776475229395,
sample_01630,0.31539260112761924,84.16913219619947,6.986624904493701,5.035765791893231,49.296224232139835,-0.001153420523247073,-0.004343842488641503,
sample_01631,0.19899470364925348,89.76611483766824,6.163688577963067,5.040420437241531,53.11586162713668,-0.0006458970162761535,-0.0025443290264064444,
sample_01632,0.41313735359113196,136.05403594648965,17.76912902387667,4.89205331117318,41.35321465855221,0.0015112743343512758,0.003204832636854449,
sample_01633,0.44835235776927157,138.5675103879227,21.406787669311566,4.866994968802266,31.242333969386596,0.004470335072371823,0.00397385096142433,
sample_01634,0.4256104541442471,145.19720384026823,17.51109546533488,4.836516795051803,29.99327272329615,0.005809738199459069,0.005801098124318171,
sample_01635,0.6367286923499915,143.31078002465378,20.853560538353182,4.74039922982654,32.26849506124919,0.00891471001205324,0.007932208435612043,
sample_01636,0.746958184987485,142.70889896090364,19.27544654894663,4.728632702839823,34.11195706908097,0.010150120107260241,0.009205495238341799,
sample_01637,0.689316092049788,147.43025038272023,24.1430560882609,4.667386630177984,33.1103471760498,0.010018927754706808,0.009910915718391977,
sample_01638,0.7643191355823497,145.84014647009153,20.342175417905203,4.67552227245068,30.601629322191446,0.008517491351639372,0.010737334255120023,
sample_01639,0.6568231078818447,142.85903992695364,23.511533802974153,4.662001606135559,34.47184220358653,0.005319497599197143,0.007676986456916501,
sample_01640,0.7501863903201742,136.9299337959204,26.910487660252365,4.635530629895179,36.91552135481906,0.00270080137744122,0.004291951536039007,
sample_01641,1.006340178311669,136.16307619652818,23.746612337345255,4.546878707167969,41.1051755118356,0.003956594297184202,0.006299654471298988,
sample_01642,1.1145466801688737,135.059635913833,24.37944978331987,4.436514690808103,38.182791390557504,0.0038645973950861556,0.005665254725875646,
sample_01643,0,0,180,4.93786562134356,98.01316817885214,-0.0035821486092219024,-1.5909729340624068e-06,
sample_01644,0.6280747800642169,135.78042413543787,37.00220034664069,4.525760917365665,41.45610850508835,5.104574976444454e-05,0.001142043516393021,
sample_01645,0.7666800248645926,133.27167255381966,30.120354753145275,4.506445620851141,36.89235215843118,0.0014210413614622608,0.0009657005238695726,
sample_01646,0.7227862464211473,150.46607308256645,48.50247845830226,4.279214137853959,41.70802591766457,0.007780197716059201,0.006799367688289926,
sample_01647,0.2211291484627239,128.19998285229357,20.476875419168454,4.696761315433477,47.024426582318256,0.003514993042666892,-6.626746139187789e-05,
sample_01648,0.1677744557935061,28.84737427770834,2.786285099033041,4.820749652249558,44.47485800115446,0.0027925199271927603,0.0006555476667642335,
sample_01649,0.2269964994717912,61.015713981033684,3.6825663951549448,4.774633615483011,44.29037926884112,-0.0037354531539685043,-0.0004927734321148458,
sample_01650,0.3125269914381868,66.05144190722332,6.423919768656856,4.77426898897232,66.31525020478138,0.0005640960087525126,-0.0020444195066373627,
sample_01651,0.30579388249244865,95.99881297402801,7.237937143932001,4.6240940682748946,62.7652691475806,-0.004118851965039194,-0.004719572718863085,
sample_01652,0.5704210055386366,143.55988003359096,27.686771733953375,4.356272469850869,43.89327323170189,0.0004874443493594338,0.006674282539539278,
sample_01653,0.7745311642734042,148.31154998490015,25.291151236776326,4.3276122876218235,52.18726955820755,0.004345762781520324,0.012138313952346103,
sample_01654,0.9528186452628042,146.1577653987124,28.335843311337236,4.271648205332903,74.2707889580726,0.0045527928930672035,0.012737618917211257,
sample_01655,1.0238308189627616,145.03412320314823,21.835086630762106,4.230860403594679,59.722354045976125,0.005827609092946995,0.01484106092385673,
sample_01656,0.9207480092784914,146.71399583827716,26.31834394275862,4.229161974590896,84.13862411425421,4.575579462906543e-05,0.01339435679828671,
sample_01657,0.850456543449403,153.00380425455597,25.234091206041107,4.112338552539324,49.65476046880387,0.017359480017744233,0.016194856535042046,
sample_01658,1.2523552905953348,149.06083015862126,20.628636374753118,3.9966270683143255,55.25602844764126,0.02326345350482062,0.02198114348835678,
sample_01659,1.6242749430823786,152.89919372518247,21.724846245826722,3.8892615521995975,48.15697199352591,0.03225513659420598,0.03127544095129431,
sample_01660,2.4202068376041317,149.81134867888545,23.445906985096233,3.50444473256011,46.09974077429377,0.04531432234814159,0.04468095352972479,
sample_01661,2.8327628430239815,149.5674752101608,24.137250549220926,3.2565237607709574,75.68857430371239,0.048696036844245394,0.05318257292131057,
sample_01662,2.8272803723279747,149.19292882851948,23.36328644838531,3.2514972972955714,59.11689134040065,0.04776007026696183,0.05308577999516384,
sample_01663,2.9975387422571322,150.58115128591766,23.374903051116032,3.137276097658349,64.40449243029659,0.05410933243923988,0.05996917076761077,
sample_01664,2.7820089185383297,150.24683838138492,25.785476392497436,3.1234018464234348,71.63908373312628,0.05027896847817437,0.054081958077374814,
sample_01665,2.688466905033088,150.68962952040133,25.838853111023283,3.1257202760381553,56.739850591270496,0.056775903767116276,0.0533930089420791,
sample_01666,2.9335083104185546,149.92973276313873,24.42177319696198,3.0565723285962956,53.910000050767636,0.05438453966860424,0.05803827721480659,
sample_01667,3.1794684108690516,148.5501451438677,23.28060315966799,2.92408125251162,57.82201852130646,0.056052152657011356,0.06208446635068432,
sample_01668,3.1814723052322105,150.6719276179826,23.72643232300648,2.8943474619099416,65.62917159557136,0.06489653142172702,0.06691121211559092,
sample_01669,2.8707360997853377,152.20302981205828,26.444050929277463,2.869317404558012,64.87566216667874,0.06463031161627586,0.06281629338467787,
sample_01670,2.8987271616848935,152.48429506079825,25.257821771612754,2.976535066353768,62.242144856558085,0.06669831288194727,0.06307532389760162,
sample_01671,3.0928165323957786,152.7802158421736,23.29679780437384,2.9284229550995686,58.27159846279031,0.0718310331553087,0.06922485166052594,
sample_01672,3.1534649931749765,150.9168769805964,23.316083392981923,2.814029592034973,63.702819611665674,0.07334515287506593,0.0688254326733001,
sample_01673,3.1794385798134392,151.53524513065116,24.11635808046152,2.777626898668889,57.65239259150042,0.06852175125695448,0.07057769297929639,
sample_01674,3.002463454270012,149.18613961017326,24.66164482608984,2.8415292323095134,43.28218128088204,0.055911298696805556,0.06065329479153425,
sample_01675,2.4719682849993236,148.77406184972688,24.339147121510962,3.148482488237759,56.943404623840365,0.03696404234569395,0.047350560849823475,
sample_01676,2.4369004178840816,151.59631970832493,25.43737515665556,3.2545251949923086,46.17097969790782,0.04579576290155529,0.04943564673904388,
sample_01677,2.5388948335159216,153.437116807669,24.598267726644032,3.1362293091534,58.160118603766804,0.058653315768501524,0.05611614582430635,
sample_01678,2.769196294782328,154.73223713531533,23.392658405574572,3.1269522445976645,53.13278436699282,0.06565713648832294,0.0627497715131794,
sample_01679,3.063527187237347,153.43498228804228,22.867728927174795,2.9892663939544124,65.33480372279473,0.06828429971494243,0.06886807196345779,
sample_01680,3.2610687351324805,155.03273726858927,23.62259491701004,2.747749407141442,70.23454547066729,0.08677372304567343,0.07995468708483677,
sample_01681,3.228513296123472,158.20021506550663,24.551176411867996,2.7160688642732302,71.8742617753378,0.09294924168910923,0.08509387744977792,
sample_01682,3.5148206967508586,158.0764935753949,23.594243079813698,2.7237540762547927,87.6727511151165,0.1041432623596219,0.09063011131877796,
sample_01683,3.647299026902413,158.13691945931788,22.94719443076087,2.7747048777688286,96.2919115322403,0.1033634636366706,0.09199282184139712,
sample_01684,3.6942284765346356,158.30697234190018,23.061104375834006,2.7088485088144707,78.82871604720242,0.10238570531088498,0.094953108071121,
sample_01685,3.15374216964246,159.22229407662283,23.415568308282193,2.870038005576422,71.08886274586582,0.08376468642045387,0.08115820912471561,
sample_01686,2.7817862455734237,160.1393788032285,25.027939707039142,2.9435780113028263,62.59617048352177,0.07736718792482511,0.07312362555214713,
sample_01687,2.3403516547857053,157.32833490144614,26.744709690683145,3.0461756848004775,76.32557625695253,0.05550202988414732,0.05824121329917831,
sample_01688,2.0338164043071094,159.07591121836614,25.189788009697907,3.2788667201160218,73.29623553600288,0.04450057486506753,0.050264088271841256,
sample_01689,1.8564125807306073,159.60432010154048,23.35053573982464,3.3458153113645692,52.42354992089751,0.03898758019509596,0.045339120725063076,
sample_01690,1.8232823319254685,341.3905023447796,24.901852624776648,3.466984796771465,68.102161433823,0.04115302653157171,0.04483462140549943,
sample_01691,1.965633547415837,161.6690105459083,24.80299048592016,3.4012059527346947,69.03297152032953,0.05127524994557875,0.04890296064732169,
sample_01692,1.3293593056665158,158.74396699435576,30.369853446689227,3.6533292128246915,47.00544793661891,0.030342646078957314,0.030709621895132377,
sample_01693,0.9508408841320974,159.61522213110464,30.494037458713542,3.860631330828434,34.89370106851878,0.020511928485797748,0.021883211213246545,
sample_01694,0.7386783388499716,162.78226036084612,31.1605165729575,4.019704912855799,29.054735383784656,0.018009933229162445,0.017625125471309233,
sample_01695,0.7525094124155344,172.02144588294692,41.15688607563715,3.9337769707564867,34.94531987258583,0.02213950815936061,0.01804874945402357,
sample_01696,0.9467376725662808,172.28689606963127,28.364776978129402,3.8774992496963256,32.39936391345802,0.029221440308969004,0.02531515639849069,
sample_01697,0.7503017977973281,339.73148500168077,33.992977021137875,3.8882987106649853,30.74848725791557,0.016983986691617714,0.016903530128882904,
sample_01698,0.9143255694791717,351.0463021546314,32.69510547769933,3.761479189047404,38.34688236653753,0.027559997358959976,0.025389307769870695,
sample_01699,0.4827835633237433,164.34647939510114,35.137782080567476,3.9893028498087184,41.422684476577516,0.012159577452326764,0.011798236456742828,
sample_01700,0.35947623454824773,139.80552836734577,7.1683280237709575,4.21832553114068,71.06402652894597,0.009379347414084749,0.002924246336077574,
sample_01701,0,0,180,4.209819682075639,123.61814298286396,0.010451323692544756,-1.5909729341734291e-06,
sample_01702,0.3253355538018835,174.74114057353063,2.8252973580450007,4.2299315639330315,119.52135360349664,0.0038358668456031086,0.00042888226242809857,
sample_01703,0.3188932189678872,98.5034956275926,5.727135393450116,4.258147319624508,80.39543266330782,0.001304482208028701,-0.004153010969036253,
sample_01704,0.34697911757656275,175.50264877397566,3.2277830968690995,4.620803765565578,66.0140396071422,0.006733196995256097,0.00042570792128548973,
sample_01705,0.24139821922877536,140.10607946790964,9.490393248955153,4.547018980362417,34.12662292435681,0.002639975144281048,0.0022845744817803215,
sample_01706,1.5933552267316666,113.6372726250789,76.92700969624732,3.0617011664616935,37.09508334813424,-0.0018314339218820086,-0.0035065376961576633,
sample_01707,0.16463715763471232,182.7479596694281,22.584260416267128,5.050899027017584,59.86460623502219,-0.0024625141643414006,0.003039201155054405,
sample_01708,0.046589710494390084,55.018783542789265,9.411457049451094,5.081852146613591,44.60240007214873,-0.002725841856372424,-3.061130286541314e-05,
sample_01709,1.7468276124467665,92.28129331818558,81.26081830257174,3.0997003932709677,38.97386894538799,-0.0034690457629951155,-0.003690065842669177,
sample_01710,0.05300725906951813,45.60100786538822,9.79878547647004,5.084746572850147,42.15388948369373,-0.0005331165373970714,0.00030410084985810215,
sample_01711,0.12929804671730383,140.39015261725834,6.06419173481464,5.122499001172035,43.841671844923425,4.0072114541600534e-05,0.000777316047000487,
sample_01712,0.10563538413523536,116.37105380685118,17.901235822301437,5.180993996654138,39.10066691886606,-0.0015672552107063864,-0.001209125590172,
sample_01713,2.037201666022431,97.93746053064486,80.75167389731119,2.977579102052094,36.45954419412324,-0.0032236768274575556,-0.004178220086577644,
sample_01714,0.146792054832736,146.62190222271414,2.3481736201867527,5.256273550011528,45.54931497488852,-0.0019908087451691037,0.00042505541669513036,
sample_01715,2.1401636916921283,93.05109938556141,82.41527011672396,2.8729925945751105,45.71022217505028,-0.0017331312144823752,-0.0038819705696950813,
sample_01716,0.07527365068482955,44.25446588564723,6.437857987093767,5.299043435732634,44.497908533195165,-0.0026204888511474067,0.00034485486380264607,
sample_01717,0.22881661426691255,179.99513744494172,22.55803767649116,5.413620696698827,85.18937082973893,-0.002314045079172544,0.003930997146243231,
sample_01718,0.06503136205238455,354.45315997548084,0.005446332360351358,5.333921978384406,47.02964979042478,-0.0018640170924028587,-1.5909729340624068e-06,
sample_01719,0.12731898693344235,39.49196706222084,1.5128251724369812,5.302548978456599,40.4832787586959,-0.0018352085269934815,0.00019626297673935866,
sample_01720,2.181451520136259,94.95308749271344,82.15556469920944,2.8110050533169897,44.922497463497095,-0.0020978569902310173,-0.004027020011592497,
sample_01721,0.2176645334825104,182.31666857532474,24.799181045858152,5.381728384405275,87.02247066770828,-0.0017214617250049247,0.004098512162712176,
sample_01722,2.2834497277412167,94.67882980963034,81.36401531984183,2.747961090320376,42.57337467373998,-0.0026110521932274366,-0.004497572802679484,
sample_01723,2.1223484024690698,94.7738207980753,82.3585093492007,2.862906215442602,41.08129314487599,-0.0020515802365602687,-0.00386058119865873,
sample_01724,0.18682862301227107,356.84689382815714,26.744479550702316,5.37118886581312,82.9876398824882,-0.002563651625303476,0.003720463150940434,
sample_01725,2.037136664063102,88.76100642949018,81.49614748635146,3.0479452784953147,41.47072407335391,-0.0024003794208541374,-0.004000539245028301,
sample_01726,2.1146102465820342,91.08710889552744,80.7112552483012,2.9431989183813934,37.81528056418239,-0.0028326617327287806,-0.00447585218676344,
sample_01727,0.19514346624313225,183.8065621822575,25.706641659588055,5.359079512791093,77.90399432832737,-0.002766802471187879,0.0037882734706999877,
sample_01728,0.21892528696777022,184.07217543601294,24.067653022218046,5.338625459127823,88.4674638318872,-0.0017934746794968093,0.0040476135514118106,
sample_01729,0.22505716573968151,4.78089203965448,23.938322827247845,5.399596890769541,84.16319025165167,-0.0028504925259409952,0.004092031854138312,
sample_01730,2.0139497401320705,94.84107699928171,80.23469586842718,3.1084454702357203,44.48232576621294,-0.0023637330383209365,-0.00434931256606369,
sample_01731,2.4748778765895727,91.29388586205964,81.58658944727719,2.5186951357785943,39.786491435169545,-0.0033248116285740092,-0.004842714347929489,
sample_01732,2.2264439172540933,91.8117995393663,81.20069736508307,2.7666859660622616,37.67903787293195,-0.003107534256988953,-0.004541922059196679,
sample_01733,2.185575249385425,93.44673129883273,82.73566236273064,2.7346664453625125,37.030973121976274,-0.0021382878201414712,-0.0039033355199810105,
sample_01734,2.3478892926273103,91.41878159347812,81.67977710440339,2.644524924728797,45.60019998009853,-0.0024071024808863806,-0.004570952436823705,
sample_01735,0.07024521422596429,135.2390195959224,2.775563184671151,5.3298986569710705,42.04954636449609,-0.0024062102423769716,0.00014054327963697322,
sample_01736,0.2249320910089318,3.9731743785251945,21.89225269174806,5.370787818874816,79.09599690928586,-0.0020968408321433984,0.003780324293887416,
sample_01737,2.3071199407875365,87.23423818798888,81.21335918376741,2.706598939148271,44.54221096542648,-0.002685156979386538,-0.004660261812714339,
sample_01738,2.540509863607068,94.74706069145743,82.28752302705749,2.372722612430509,38.5592971611469,-0.002839156038442203,-0.00465750241045193,
sample_01739,2.432922045943519,96.88539883905494,82.02191570111744,2.539627100767805,41.20647568302684,-0.002611564455226756,-0.004467869682550973,
sample_01740,2.2928160353525744,91.38685576736358,81.2889397728904,2.707410500842133,43.838312794628266,-0.002920309432085544,-0.004628703032813264,
sample_01741,2.3913229319840386,89.13027532024805,81.57359463349977,2.603878586769917,40.30552587607152,-0.002737344306734779,-0.004697018840595424,
sample_01742,2.5079295942674555,92.79939500734353,81.8327172860019,2.433333787595472,40.91420413458624,-0.0021397204912031453,-0.004820609918715801,
sample_01743,0.22961509135797553,3.438981483957151,23.715707437672396,5.371145444870991,82.30664788841906,-0.003100896747895543,0.0041666812484909554,
sample_01744,0.08748448037273292,139.07826113755368,1.06207541671796,5.308232220375017,46.01126770926841,-0.0016594325395471454,8.75944537754858e-05,
sample_01745,2.2608415715982852,92.93220098004025,83.65131890685694,2.6329548619860934,39.699037024329705,-0.0008067101446965763,-0.003719190070865963,
sample_01746,0.23911734357747855,177.39412256845048,2.335320103067108,5.343327515300716,51.55438426586145,-0.0019933618611037707,0.0001134701112663894,
sample_01747,2.6463198190725907,97.7652411096146,82.85672087921336,2.2380343700815697,38.923964285000565,-0.002713642851103426,-0.004500956213500995,
sample_01748,2.60950156681241,90.95869525989698,83.10822188085729,2.282139444931865,42.39973011557595,-0.0013950572809041661,-0.004492883758886901,
sample_01749,2.252464465176424,92.85580954456987,82.46518469501153,2.6743930948629213,41.24653735076011,-0.001960579194202894,-0.004121951931481904,
sample_01750,2.6383495943799105,90.08067264799014,82.91454391843305,2.209667623336434,39.072620047769846,-0.0020266622843060356,-0.004663778005840613,
sample_01751,2.105439141261309,95.6200771055846,81.283885329621,2.917410971763798,38.9923434379995,-0.002768757242720965,-0.004179911469605724,
sample_01752,2.150369206490862,94.74422677139806,82.53728928027193,2.8247880576018995,42.091117100413555,-0.0019881749661579406,-0.0038514367198356214,
sample_01753,2.8670094696430506,93.0476360722034,82.84630992206463,1.993778273898695,39.46488985290431,-0.0033086306911835894,-0.005024188801912688,
sample_01754,2.3445389296198105,95.77298357554207,84.09027420450423,2.547436461923897,43.00724855448145,-0.0010975575504753587,-0.003633406907046277,
sample_01755,2.1707026769919815,91.78584725117875,81.74260754425453,2.8212568912966263,43.711937587025375,-0.002528338862961277,-0.004220025956367501,
sample_01756,0.31914385301661596,197.19061539709315,7.679957107479044,5.349048602120961,74.62479162483703,-0.002124028531628852,0.00235187698269379,
sample_01757,0.09499206995762495,50.243750420642776,4.459219116933566,5.27722389081886,43.50622388571253,-0.00215481335926182,0.00014325394168535066,
sample_01758,2.6963404984596995,94.30830191594136,82.52988413591616,2.2068392455234496,43.05350131182069,-0.002091117974818424,-0.004829355903288368,
sample_01759,2.308979417118881,93.6866770339692,81.07041191772637,2.6782219335662436,46.30984503464431,-0.0021807622606607735,-0.004731969509253253,
sample_01760,2.6004577933940016,95.56826343232436,83.49500653472595,2.286064618791311,40.88549163871971,-0.0018934790113547262,-0.0042413745546771575,
sample_01761,0.28490337622186046,13.334828492375966,8.941501029358466,5.334205610847436,70.51682054326136,-0.0020697068066306,0.0020469446993529594,
sample_01762,2.5957600718839973,90.26817823859668,80.90928257935401,2.3412538422095923,35.72489603806376,-0.00426719438019163,-0.005453410929448732,
sample_01763,2.4076696667643844,94.21812615850814,82.17379994437403,2.5312989960014094,40.85397574894213,-0.0020290716182857493,-0.004470353086129919,
sample_01764,1.9618102695313369,91.79489839837517,82.08166423204756,3.0204769142917156,44.04912984274242,-0.0021428200625451255,-0.0037253510167580273,
sample_01765,2.111293121722199,86.19520058159479,81.17041401035867,2.8822051129109485,44.7326517797555,-0.0019458158952707083,-0.00430293099083201,
sample_01766,2.1363358192988753,93.37674982576569,81.74641280713082,2.86891565871644,43.436124137933966,-0.0012647342580472953,-0.004124835726782128,
sample_01767,2.619007366345085,95.45012573470112,83.74079112360326,2.2039844275786287,44.507403926971584,-0.0009578343473117257,-0.004222707296360706,
sample_01768,1.7736959451414769,100.05928901235296,80.51560272717839,3.326341329539086,39.74665849476432,-0.002531535427396925,-0.0035950310159330034,
sample_01769,2.413259244616044,94.10632492622874,82.01194506815033,2.509367015500441,44.336479983199965,-0.0028067470503163605,-0.00456502930430619,
sample_01770,0.11492057063945291,134.81502306531885,11.631074550766783,5.205809391822027,55.17568925574017,0.0004185203696958073,0.0007328772821401097,
sample_01771,0.24536373789710048,143.87681171252828,1.5830324663125506,5.149014691171851,62.77086001053095,0.0009782000108040645,0.000461656445257308,
sample_01772,122.9666275874569,194.83531003882226,105.88223065594849,-176.15281081715042,140.41272192333557,0.02078925418038735,0.01798855792194254,
sample_01773,0.43080022411050634,56.215819361038754,8.032319018836624,5.0623859655149355,306.6078152045436,0.020788504982869105,-0.0005230703830586547,
sample_01774,1.8686166023469362,169.71795613306506,2.895685324011287,5.0595489299366445,650.4534846299537,0.03701928872251303,0.00390755414599786,check
sample_01775,0.7026647466377502,49.11092545598484,6.319128825696535,4.841831616424796,386.82260955653203,0.013260031839371078,0.0019292778380930464,check
sample_01776,1.6793657333635765,132.39830152186934,2.2306239340053033,4.811622857341666,166.15158064538122,0.003687792216593655,0.00223394123244558,
sample_01777,0.5840381513131269,5.801231160370479,2.2305746454294497,5.010077859284233,149.85598663075928,-0.001776205704123457,0.0005605528272076832,
sample_01778,0.6639777572871263,34.98300090498093,2.1066866952346865,5.0486530766194075,52.49238144967925,0.005039858277980258,0.001740804468204571,
sample_01779,0.4299849511275222,121.27111630330775,5.001790567116581,5.118062732176343,88.30144842381759,-0.010188763881776808,-0.000752523209787137,
sample_01780,0.545832122797952,88.43996365991076,14.724344419137156,5.0732111203988355,340.2086313275238,-0.014100510881269346,-0.013365027256209139,
sample_01781,0.6715314753791694,100.46257646696775,22.981429202154068,4.913747989806838,247.77244945378288,-0.012260337926927156,-0.017370173486613294,
sample_01782,0.6428297933858493,89.10932309527718,11.0182085163525,5.11094093522979,158.835707365842,-0.013141390019924093,-0.012950223930667193,
sample_01783,0.8873637316994303,76.08190951047123,33.29506603691623,4.751906116314451,129.55583530049597,-0.02340373465995066,-0.01958555996049971,
sample_01784,0.1313482761867107,30.46907216503789,3.144615760673094,5.128332309209278,162.06006527213086,-0.007483614680844908,0.0005380068417157879,
sample_01785,0.31469639950891337,42.05539533578185,1.1546198942908519,5.131241355229838,96.63974605782384,-0.001694168584699729,0.0003364721685094052,
sample_01786,0.6944291692761745,106.30802303882247,18.145232301639684,5.01142451572621,75.201073817566,-0.011683266039662965,-0.01419415669615054,
sample_01787,8.70343988882074,86.6673318712823,80.35005384791081,-4.752004751319276,61.88286765844964,-0.014331699916121488,-0.019756604276487455,
sample_01788,5.43966061790979,83.74327886668189,77.25752473081155,-0.7765226991739616,73.5931445944022,-0.012170341533075946,-0.015512263780713187,
