GH,logK2,logK3,a1,a2,a3,log diff
1.005521144254247629e-01,-9.209293898722002325e+00,-2.595209949149816175e+00,3.740426408225693000e-02,2.825598779626757873e-01,6.398858082852187934e-01,-2.002698264359748848e+00
-4.058061058738027249e-01,2.777077327774064575e+00,-8.193907248534262777e+00,8.879024168639262360e-01,1.064946471096675090e-01,9.323845316130662253e-01,-2.120048204093091027e+00
5.967360202420690651e-01,-9.374130712722770653e+00,-1.938667406664275061e+00,3.948638343642385529e-02,2.693715222821879696e-01,9.221354664044387750e-01,-2.185395604769528433e+00
-4.204694068536132256e-01,2.431864966707573128e+00,-4.795724021891855315e+00,8.467004699586236915e-01,1.009833617782799342e-01,5.888809392548752797e-01,-2.072405960855534968e+00
8.622449526806084119e-01,-6.863954388216310321e+00,-2.904221839848978526e+00,4.141024846524943293e-02,1.292504923997286337e-01,9.707956952129090933e-01,-2.171766144406423571e+00
4.008590555829556479e-01,-5.440413296772199203e+00,-2.544209225756635995e+00,5.017159324219822025e-02,6.955028451126502032e-02,9.344245536438366972e-01,-2.186241707266536327e+00
1.524190162219696276e-01,-3.005737124443811581e+00,-1.596397925702865983e+00,1.042892282116661407e-01,9.594824486794297780e-01,2.491693784407260637e-01,-2.171616480569754870e+00
8.296593147784481204e-01,-7.043385684330122132e+00,-2.586330572635501035e+00,9.925606986715329594e-02,5.329129962898008221e-01,9.399385070447792145e-01,-2.114327571665998828e+00
1.014962029689092660e-01,-9.077417614629567311e+00,-2.783583887085878672e+00,3.014999664784379085e-02,6.009671680774417712e-01,6.915999028036310392e-01,-1.999469044828932729e+00
1.338388503160552467e-01,-7.059252802983948527e+00,-2.482316166202702235e+00,3.907679278444975424e-02,4.749274621304483968e-01,8.168866953207815085e-01,-2.140807226580362155e+00
8.471873560519938007e-01,-4.280025199599945651e+00,7.810655221081940880e+00,1.702607590473397825e-01,9.380300068597111629e-01,2.049005596567438636e-01,-2.076670204537171660e+00
4.830720688179817035e-01,-6.286995388176997324e+00,7.743647756409581362e+00,7.001961263467437746e-02,7.279665937228589900e-01,2.998346944650310264e-01,-2.168790841018974014e+00
1.204343448443474518e-01,-8.931293035602680064e+00,-2.755743402178672863e+00,3.596560594196800131e-02,2.245989479090100827e-01,8.501703847146199200e-01,-2.108099213316494414e+00
3.592498761720541722e-01,-1.497095537574968382e+00,-4.518007517408328955e-01,9.607452694842444352e-02,1.428002669476345354e-01,7.505669474487872694e-01,-2.114091553136571822e+00
1.116782127683286774e-01,-8.034080286046821229e+00,-1.864395896997469437e+00,2.806936568043125191e-02,3.017860370256359448e-01,5.747945030488148532e-01,-2.073999997308130450e+00
4.996060927230141502e-01,-6.685959746388872027e+00,-1.902434127789857543e+00,4.144757849247809878e-02,5.827798122648114587e-01,9.071141657259732538e-01,-2.187265761935309083e+00
1.815485925748714369e-01,-5.961506582750999428e+00,-2.212494001936221366e+00,3.885566478892732434e-02,6.630914148305089295e-02,8.226584935723287861e-01,-2.161754845137722647e+00
5.320222470706297280e-01,-1.600699723693571608e+00,7.108798386327186414e-01,4.249947922121022348e-02,6.610121061230250783e-02,7.667672114872926548e-01,-2.178344774121109939e+00
2.459708349445781650e-01,-2.705007878708313385e+00,-3.749695773263539422e-01,5.531090713194852793e-02,8.992866552004584735e-01,1.593808042195697938e-01,-2.040318818855171745e+00
6.326338269036615447e-01,-3.298647859104577584e+00,6.698825622862596418e+00,1.306244202373668672e-01,5.174809570672713743e-01,4.823368534036259203e-01,-2.044113268972604924e+00
3.354653777429099648e-01,-3.021469038554736919e+00,4.035636776331918973e-01,2.893475199720696445e-02,9.647933346955881451e-01,5.366213737155519636e-01,-2.066672345518885123e+00
-1.879486188761706478e-01,2.843112156597145113e+00,-7.414180100835173981e+00,8.996499083741762437e-01,7.348675275196431267e-02,6.720599794424754192e-01,-2.117671128220031562e+00
8.652523604433111082e-01,1.821650255654563288e+00,1.341008319925551806e+00,7.288248255663382080e-02,2.642896086320449256e-01,8.135972602088964445e-01,-2.174522270089699560e+00
9.993821181456574720e-02,-9.088220262365615199e+00,-2.335240758683157836e+00,-2.631053893975237451e-02,3.426314480411919439e-01,5.308831424375977104e-01,-2.001520072971028075e+00
1.137183435010713506e-01,-7.075347639842924252e+00,-2.572915706590055418e+00,1.614275916958045065e-01,9.482473697503746024e-02,8.244896095235350053e-01,-1.990765469596244897e+00
3.806976210638671754e-01,-8.785545157282337314e+00,-2.970746229352712930e+00,3.491759659912700015e-02,9.220460287848791792e-02,9.699997117967411597e-01,-2.186608233612297170e+00
-2.589816918563967452e-01,2.568782417877306656e+00,4.847279910587952045e+00,8.453311744057273591e-01,9.914464954347135262e-02,9.498692058716735609e-01,-2.070258332842166649e+00
-9.324807349306861726e-01,1.881570127763907418e+00,8.333452960832538281e+00,8.426874562778116085e-01,1.011248642351443294e-01,9.514584850183434028e-01,-2.055649158792656639e+00
2.143888806866860453e-01,-2.846496850183852789e+00,-2.363923509346149920e+00,6.360499058533919392e-02,2.577634689533303547e-02,8.739996605291434628e-01,-2.178720250619308185e+00
-6.861475633109004324e-01,3.931114607604506705e+00,8.419564275727946523e+00,9.666224776467704505e-01,1.311148696559524263e-01,9.159004529888136181e-01,-2.199791263110769890e+00
5.577806881231051062e-01,7.712068438999541975e-01,7.545835659387270411e+00,3.888037290941970259e-02,2.182121341987029450e-01,4.176574066951644348e-01,-2.067997954027060103e+00
1.560612720550682564e-01,-5.154541724492281318e+00,-4.010958040327061713e-01,5.271104109245572378e-02,1.470793868938505833e-01,4.646376074522244326e-01,-2.150836274463868047e+00
5.665286728880198908e-01,-9.485584286964321432e-01,2.216883741370625494e+00,5.285402759045726429e-02,4.736839411880833794e-01,6.974245763440622969e-01,-2.170750031236938327e+00
6.172534922490113818e-01,1.400085189018067666e+00,8.060536320723326043e+00,4.702396883113146853e-02,3.744431178008024164e-01,4.427293836640962543e-01,-2.107412819590100739e+00
6.182448374817242076e-01,-3.698789360979782614e+00,-1.981465332810070645e+00,1.134370114328602797e-01,9.669179936843507184e-01,6.184143308807394934e-01,-2.198266458992524264e+00
-2.226827283329966267e-01,2.955578031249554982e+00,-5.855356334431185417e+00,9.317436216683075978e-01,1.598763487458612631e-01,5.367288060165266161e-01,-2.085922698241181816e+00
1.049742106697035826e-01,-6.996300956113154612e+00,-2.555601510377505381e+00,6.205317529038212321e-02,4.635263357050367627e-02,7.167610313403607325e-01,-2.032631549561347839e+00
6.671357039625989138e-01,-8.648902594435943669e+00,-7.907718610786451663e-01,7.146735129533099418e-02,1.548289767031069131e-01,8.656064946282076011e-01,-2.172682138206867730e+00
2.811437842798645281e-01,-8.354299939917778417e+00,-2.070746530163240173e+00,7.245633883208080217e-02,7.379485410821123859e-01,8.596499399639243588e-01,-2.161151810930804107e+00
6.965075428785763023e-01,3.507751998842156826e-01,-2.863830140058227780e+00,4.436866406274025953e-02,1.476426704102377085e-01,9.727625079726438528e-01,-2.059407835858710900e+00
5.383035768034365454e-01,-7.021170901237860917e+00,-9.527376211937832462e-01,7.735975774339953759e-02,3.170053096681929028e-01,8.467876923272320555e-01,-2.165758372933551446e+00
7.908074991170670476e-01,-9.394542394635866600e+00,8.823059260187218200e+00,2.735216168767279354e-02,9.403866377008331945e-01,5.367919490487814693e-01,-2.173410457334328694e+00
4.011834934593980773e-01,-8.240110974136738875e+00,6.700536843327919989e+00,3.451865333991688267e-02,2.898378304216936430e-01,2.512979907525549894e-01,-2.179160577323447257e+00
1.785978323346042451e-01,-4.114601949376978318e+00,1.698525065597411565e-01,9.425557493602215731e-02,2.762577891415637921e-01,4.406488234260795833e-01,-2.112284148406456286e+00
3.762337447481849395e-01,-3.415174780419659939e+00,3.780993321565682130e+00,2.581225508800399915e-02,2.734730740934409599e-01,4.413928189533994906e-01,-2.166253369623460934e+00
8.619879824581948569e-01,-6.053417264657472430e+00,3.663979556471168575e+00,4.856400393635451618e-02,4.297373653438341101e-02,7.427293438828982408e-01,-2.186469612176940025e+00
2.076339830188307367e-01,-5.883627886355363934e+00,-1.198575660890738304e+00,5.060509328067647195e-02,2.663774735808471794e-01,7.110943019830818779e-01,-2.158827797361577705e+00
9.475639645710907111e-01,-7.944139446160450646e+00,3.226396194732570333e+00,4.079100327038298612e-02,2.069940701445907028e-01,7.792911406265572438e-01,-2.172585719236460822e+00
6.784807007884312569e-01,-4.102792838128991093e+00,5.287270290771717285e+00,7.523548856491690806e-02,4.216071816322264354e-02,5.958394991569073706e-01,-2.137492019545617072e+00
1.005932719311348200e-01,-8.804138168811705967e+00,-2.031502334509260876e+00,3.892874882132718595e-02,4.902925469878406939e-01,4.828629100473760261e-01,-2.005384739265413607e+00
1.092223340385609642e-01,-7.774326994437705807e+00,-2.776723674740698478e+00,3.420531733014696429e-02,3.561049779040664776e-02,7.977684798875062100e-01,-2.060650427245208860e+00
7.352411900322122218e-01,-4.575894777238745270e+00,-1.311375003721382271e+00,2.003429318412288662e-01,9.612289019886309793e-01,6.312760269032514637e-01,-2.109518893915593107e+00
1.000573841999293362e-01,-9.341659263308473626e+00,-3.582986781127782017e+00,4.232383674843523402e-02,1.210838307440739448e-01,9.219678098020016588e-01,-1.997280250682568870e+00
5.780855569928085025e-01,-4.058302073479755023e+00,5.378554633166226395e+00,4.785281684479747444e-02,5.922116810015586319e-01,5.404079001782319258e-01,-2.186223380230604807e+00
-4.560393589463477282e-01,2.062778276374379605e+00,6.443303331273120271e-01,8.424585840320862884e-01,3.891558945290818361e-02,4.783518108339747665e-01,-2.037124885667176866e+00
6.850816126462984101e-01,2.600559744955246444e+00,-1.499407548014763947e+00,8.627828276804483387e-02,3.616962778425527048e-01,8.910527347507439799e-01,-2.122830541866441934e+00
2.771316669457042359e-01,-9.373566996793096351e+00,-1.952341614748031029e+00,3.356715707984958552e-02,3.625885125849178658e-01,8.577472990883164838e-01,-2.183817671750385436e+00
3.177218456981063532e-01,-8.198524236877238636e+00,4.874468725668668068e-01,3.812170192268032887e-02,4.075411541262909942e-01,6.436674461587791329e-01,-2.186328295461331450e+00
4.151825592685203237e-01,1.125626817790961187e+00,-8.420919825216754973e-01,1.114943370385764188e-01,7.050382862316600940e-02,7.942618816249600311e-01,-2.110802034328573384e+00
-8.877946393168929529e-01,3.561596755340594722e+00,-2.141758145204556207e+00,9.620653735188179345e-01,7.316972591047177232e-02,8.281995580700702853e-01,-2.114806334580203728e+00
6.595904738787705668e-01,-6.944008494598330472e+00,-2.583040607506227104e+00,6.138857293391608572e-02,2.088499781396202515e-01,9.464320669167983757e-01,-2.166715197730225029e+00
4.056299065129040926e-01,-5.037635429879192550e+00,2.820849715741902131e+00,1.073398704144116200e-01,1.001941786804367296e-01,5.195512055145247166e-01,-2.070937347486712987e+00
6.335110603631357584e-01,4.639954840025113825e+00,4.417558003508982978e+00,1.057463945349287893e-01,3.276530282103345959e-02,6.042895124681894048e-01,-2.117159492696896184e+00
2.572141766217226344e-01,-6.748767220531197708e+00,3.485184986121421247e+00,9.760969338882857782e-02,2.664032059912309069e-01,2.098215801703601779e-01,-2.143137602395969843e+00
-5.576901568290981714e-01,3.622178492831895635e+00,-8.786587755679599709e+00,9.503695441142953060e-01,1.332468971990578011e-01,6.261555429827150299e-01,-2.144298912373121091e+00
4.083684143093495589e-01,-7.379711221122118303e+00,-1.859820337358071285e+00,9.388112500960466011e-02,1.892439604376717766e-01,8.767073773533540226e-01,-2.133883582296562942e+00
2.049495503533524943e-01,-7.258639953573696957e+00,-2.657008714301879237e+00,5.400874187275661598e-02,1.184005867680020252e-01,9.118212651190804596e-01,-2.182562383500222136e+00
1.648446521616564464e-01,-5.276336810378968956e+00,4.004948251844209217e-01,2.790697449872320268e-02,4.261480846276300416e-01,3.470726538700095731e-01,-2.158252856180622015e+00
6.588466993799502180e-01,-6.141209753631001966e+00,6.471583115787749030e-01,2.645130728143418875e-02,4.833743099440690472e-02,8.147864280772642021e-01,-2.183888771378065474e+00
4.422150060095157986e-01,-3.282788297470646821e+00,-3.892327221183769836e+00,1.024636246012486929e-01,9.531500228451640355e-01,3.121994415622794117e-01,-2.184666528602967173e+00
2.364788678709948133e-01,-5.419329594353148316e+00,4.061442801773830880e+00,6.105328106664015264e-02,3.199175127012718889e-01,7.516810511187976829e-02,-2.180913403542515283e+00
-7.724259015106224036e-01,3.790944791568993111e+00,-3.052610314685360038e+00,9.660661413843033563e-01,1.037950792688556723e-01,1.813863950451318763e-01,-2.195735799892017059e+00
6.719539443405344592e-01,-8.065568644536710963e+00,-2.927705394185682319e+00,3.678057130484585491e-02,7.508893680538786253e-02,9.691405221461636410e-01,-2.119276453108794200e+00
4.746419193998798747e-01,-8.325941965574607195e+00,6.222055103208417037e+00,8.877718874951950889e-02,9.677216741035478131e-01,3.727151562286147857e-01,-2.059782117024131942e+00
3.651839346693064314e-01,-9.210933852081879536e+00,1.369895932764186863e-01,4.060635490968339534e-02,8.092855163210879166e-01,7.180312088352998057e-01,-2.170857356685758965e+00
6.830229911188809844e-01,-8.431659580402717680e+00,-3.724333049163721654e+00,1.367274085763200420e-01,5.915908710741953902e-01,9.718624811738854063e-01,-2.073693760583317669e+00
1.282586858689542808e-01,-7.787616812234037234e+00,-2.250584132990922637e+00,7.356684735014290544e-02,5.391494231134387194e-01,7.498228949550010958e-01,-2.107010276155868223e+00
5.342848405114657417e-01,-7.786820396986241732e+00,-1.767972083831429453e+00,4.061915103005531158e-02,9.789518748650555269e-02,9.010424269803031239e-01,-2.144026980339924116e+00
1.726333548208709434e-01,-8.582229485706028171e+00,-1.835912560827360762e+00,5.530121434416257475e-02,4.108645553117151739e-02,7.640810503230345274e-01,-2.157331119065539760e+00
7.732326173849199957e-01,-6.077190283377795765e+00,-1.588921923260095959e+00,4.205969596236580621e-02,6.147278015809451990e-01,9.180662384231702555e-01,-2.149214396036214669e+00
-2.774090094400675222e-01,2.739306358478674763e+00,-2.000089697328423455e+00,8.891190636512206202e-01,4.388022094237353787e-02,8.375317998536739861e-01,-2.059748142229738566e+00
-7.567413049665041580e-01,2.217330920123663507e+00,-7.803397904120644490e+00,8.655179202603472399e-01,8.310740916023828806e-02,1.244681370004012133e-01,-2.091634510294363203e+00
