GH,logK2,logK3,a1,a2,a3,log diff
3.026976019365346104e-01,-1.613224632662212388e+00,3.332218641436845985e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.188255179002670081e+00
5.787683399926689676e-01,-6.228564986245171298e+00,3.163983070674064813e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246368550335221093e+00
8.363383587484828352e-01,-1.279114035151792228e+00,-8.570567355281889732e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.154017708275413279e+00
8.650442309156897158e-02,-6.973095795912680472e+00,-6.758023026744741202e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.359560263336853758e+00
9.818975005867902617e-02,-6.865220449020852378e+00,-2.196592382530898835e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.865698322946660159e+00
7.785599670341138978e-01,-7.878313929441921104e+00,4.842251610608084178e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369664888601569e+00
4.052983703786743330e-01,-1.363366395027761246e+00,7.970301440813504223e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.166452644506380532e+00
-3.891937363502436797e-01,1.419847668753687842e+00,-7.667707632778706817e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.155268142852856172e+00
8.784607385369140875e-01,-7.536211871138130292e+00,5.681424795403324346e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369634211904165e+00
9.667586433495688192e-02,-4.725296340786106164e+00,-1.734681975099320095e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.820764170714081587e+00
9.825256314296706983e-02,-3.301247629495960290e+00,-1.461353583415992530e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.676382992431447949e+00
9.071384684834327139e-02,-6.102585923892817732e+00,-5.158583762565188024e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.692458852938391489e+00
1.866128167879888555e-01,-9.056240315507199767e+00,-1.222941743903427358e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.256039498454377012e+00
1.015606783541553870e-01,-5.843274567173128986e+00,-3.320723194377357412e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.703499831545335574e+00
8.820390458884377338e-01,-6.579476616371574771e+00,5.711480781719620481e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246369181110708046e+00
9.679317953623760296e-02,-6.861196686386525911e+00,-1.721405861431939410e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.820376800722364408e+00
7.632841024997583101e-01,-9.147015686996065043e+00,4.437382013329798092e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.182124477834789245e+00
9.785652700397565185e-02,-6.133382855795298738e+00,-1.560741849246574553e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.765934360582929630e+00
2.630651688319824988e-01,-8.360530430609443897e+00,2.494077785248705048e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.189228596498345114e+00
7.846533141158463787e-01,-6.011250389980071773e+00,4.893427673586341342e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.246367805690685726e+00
-8.065978888496150301e-02,9.428090092951631362e+00,-7.818006796348618614e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.159221804060702077e+00
3.746095226741783524e-01,-2.570713082091960811e+00,1.424811135829761932e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.241145184449841121e+00
6.594184710249839654e-02,-6.297187090076123539e+00,-5.852037455822758361e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.162767710552440992e+00
5.010611636490447385e-01,-1.643429873883093473e+00,2.273200863879167422e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.202456867635318449e+00
7.797150702267312550e-01,-6.101068073104867651e+00,4.647970177410423176e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.211075112707135748e+00
9.740356962864027413e-02,-2.541860958212490473e+00,-1.439682578307251992e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,-1.512367667203133426e+00
