wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0
218.0,0.06593,0.25949,0.30912,0.3492,0.31416,0.35857,0.35719,0.37982,0.39759,0.38364,0.39006,0.40888,0.44554,0.45142,0.47659,0.47507,0.48436,0.5164,0.53754,0.5537,0.56326,0.59441,0.60717,0.64205,0.67484,0.66132,0.68297,0.69869,0.744,0.72391,0.75972,0.82016,0.79427,0.87632,0.85404,0.96139,1.24209,1.23041,1.21481,1.19104,1.19934,1.18409,1.23701,1.21747,1.2221,1.25042,1.24482,1.24646,1.21787,1.22665,1.2222,1.24161,1.22584,1.23273,1.20807,1.26365,1.23649,1.26028,1.23356,1.25764,1.22397,1.20437,1.20641,1.1989,1.19935,1.176,1.20979,1.15861,1.20157,1.2154,1.20774,1.15083
219.0,0.0586,0.25802,0.3056,0.33722,0.30568,0.33581,0.3393,0.35769,0.38809,0.37349,0.38363,0.39252,0.42794,0.4365,0.46267,0.46613,0.46269,0.48394,0.51501,0.53724,0.5383,0.56272,0.56256,0.60516,0.65762,0.64234,0.64959,0.68433,0.71388,0.70353,0.73494,0.77405,0.76077,0.82698,0.82833,0.92737,1.21454,1.17853,1.18231,1.17159,1.18746,1.18476,1.18307,1.19995,1.21604,1.1877,1.1945,1.19456,1.20366,1.18776,1.17889,1.19583,1.20451,1.21037,1.19807,1.20707,1.20555,1.19312,1.17626,1.19787,1.19476,1.21239,1.15141,1.1625,1.1418,1.1407,1.18092,1.11557,1.13162,1.17764,1.16756,1.13716
220.0,0.05858,0.25273,0.30233,0.32922,0.2927,0.32063,0.32932,0.34361,0.38567,0.36098,0.37777,0.37595,0.40107,0.41286,0.45852,0.45544,0.45062,0.48208,0.49811,0.49868,0.51108,0.56924,0.54421,0.58391,0.63644,0.62071,0.62773,0.64297,0.69078,0.66831,0.71047,0.74776,0.75581,0.80031,0.81435,0.9075,1.1694,1.15541,1.15904,1.15418,1.14503,1.17674,1.16656,1.18749,1.19484,1.16896,1.15822,1.1777,1.15937,1.16946,1.16648,1.16354,1.14787,1.1782,1.1612,1.14822,1.17594,1.15768,1.16283,1.17905,1.14657,1.16695,1.11591,1.12683,1.12846,1.13532,1.12419,1.09078,1.11823,1.13136,1.12196,1.12022
221.0,0.06289,0.24481,0.29527,0.3258,0.27795,0.31248,0.31418,0.33691,0.36855,0.34063,0.37063,0.36335,0.38947,0.40386,0.43513,0.4298,0.4246,0.46274,0.4784,0.50265,0.49141,0.54061,0.53133,0.56898,0.60608,0.60572,0.61375,0.62219,0.66884,0.66522,0.67012,0.72571,0.71079,0.78045,0.782,0.88485,1.14071,1.10867,1.13791,1.13296,1.12055,1.1234,1.12087,1.14868,1.16523,1.13937,1.14621,1.15011,1.14567,1.13821,1.13716,1.13344,1.10891,1.136,1.11866,1.16097,1.1324,1.14027,1.13019,1.17994,1.11981,1.11726,1.11068,1.09537,1.09269,1.10204,1.07297,1.10846,1.09301,1.10215,1.08022,1.08187
222.0,0.06148,0.232,0.28007,0.30805,0.27889,0.30228,0.30821,0.32128,0.35067,0.32026,0.35523,0.34708,0.37583,0.40559,0.42318,0.4169,0.40661,0.44187,0.46203,0.47818,0.475,0.51459,0.52088,0.56039,0.58383,0.589,0.59903,0.61801,0.64837,0.63909,0.67454,0.70818,0.70419,0.76743,0.76048,0.85861,1.11366,1.10588,1.09782,1.11583,1.09945,1.09794,1.0973,1.11713,1.11191,1.11967,1.13386,1.121,1.10405,1.10089,1.11675,1.09861,1.10415,1.09953,1.10241,1.11293,1.10924,1.10201,1.12731,1.14109,1.1129,1.09648,1.07872,1.07753,1.07366,1.07245,1.05963,1.08953,1.06035,1.07473,1.04415,1.0581
223.0,0.06221,0.22638,0.27759,0.30385,0.27363,0.30025,0.30086,0.32243,0.34401,0.331,0.3488,0.34873,0.37879,0.38852,0.42198,0.40464,0.39722,0.43496,0.4464,0.47153,0.47602,0.51066,0.50514,0.54412,0.57862,0.59011,0.57556,0.60709,0.63725,0.62707,0.66315,0.68666,0.69127,0.74978,0.74423,0.83358,1.09558,1.07622,1.07004,1.08463,1.08704,1.07295,1.07293,1.08512,1.09553,1.09812,1.10224,1.09867,1.08927,1.09845,1.07885,1.10072,1.07446,1.09286,1.0895,1.07227,1.08739,1.08039,1.0826,1.10227,1.08811,1.08302,1.05166,1.05253,1.05773,1.04791,1.06316,1.06958,1.0334,1.03875,1.02468,1.03806
224.0,0.05994,0.21524,0.27057,0.29706,0.26183,0.29622,0.29057,0.30904,0.33925,0.32049,0.33678,0.3366,0.36278,0.37046,0.40282,0.39991,0.38323,0.4251,0.44053,0.46109,0.45796,0.48723,0.48559,0.51803,0.55811,0.56279,0.56491,0.58709,0.63005,0.60767,0.64252,0.67517,0.67392,0.7157,0.72615,0.81792,1.05313,1.04115,1.04801,1.04297,1.04794,1.07916,1.05846,1.05296,1.08133,1.06986,1.05699,1.08301,1.06072,1.06722,1.05959,1.06468,1.06992,1.05747,1.07625,1.06085,1.07918,1.07012,1.06728,1.07261,1.06331,1.06757,1.01626,1.01771,1.01453,1.01696,1.01467,1.02034,1.01367,1.02025,1.02684,1.02252
225.0,0.04991,0.21625,0.26388,0.29134,0.247,0.27997,0.28723,0.29682,0.33037,0.29716,0.32502,0.32068,0.34884,0.36064,0.38195,0.38466,0.3744,0.41302,0.42626,0.45136,0.4397,0.48216,0.47142,0.50681,0.55106,0.53484,0.54147,0.57209,0.60086,0.58138,0.62632,0.66454,0.65226,0.69909,0.70803,0.80245,1.03531,1.0154,1.00911,1.02801,1.03405,1.0533,1.04139,1.0489,1.05576,1.05836,1.05218,1.05197,1.04328,1.03674,1.0438,1.05174,1.03903,1.04421,1.0532,1.03596,1.06002,1.04371,1.04333,1.04631,1.02897,1.03958,0.97927,0.98849,0.99795,0.98242,0.98111,0.98973,0.99289,0.97831,1.01119,0.98172
226.0,0.04942,0.21015,0.25148,0.28379,0.24702,0.28161,0.27912,0.29433,0.32615,0.29383,0.32455,0.31887,0.34738,0.35998,0.38385,0.37763,0.37154,0.40814,0.42455,0.44098,0.43349,0.46529,0.46824,0.49611,0.53437,0.52487,0.53788,0.56425,0.6069,0.57503,0.61314,0.65486,0.64654,0.68965,0.69651,0.78918,1.02335,0.98464,1.00086,0.99994,0.99985,1.00258,1.01519,1.0301,1.02434,1.04416,1.03393,1.02718,1.02788,1.00776,1.03031,1.02144,1.02419,1.04746,1.03963,1.01468,1.02739,1.02922,1.02437,1.03516,1.00589,1.01165,0.9789,0.96849,0.99348,0.97978,0.9523,0.97715,0.96474,0.97447,0.97167,0.95716
227.0,0.04667,0.19526,0.2558,0.27555,0.2338,0.2654,0.26565,0.2833,0.31403,0.28193,0.30988,0.30475,0.33291,0.3408,0.37098,0.36051,0.35949,0.3927,0.40138,0.41733,0.41549,0.45138,0.44803,0.48878,0.52205,0.51369,0.52286,0.53825,0.57775,0.56068,0.59655,0.63823,0.62781,0.673,0.67297,0.77827,1.00465,0.96142,0.97516,0.97744,0.9661,0.98227,0.98432,1.01253,0.99832,1.0142,1.00853,1.01207,1.00524,1.00117,0.9993,0.98675,0.9926,1.00616,0.99832,0.9835,0.99347,0.99252,0.99442,0.98588,0.99273,0.98299,0.95709,0.94415,0.95263,0.95495,0.94237,0.94783,0.94309,0.95072,0.95084,0.94043
228.0,0.05404,0.19375,0.23848,0.27651,0.2375,0.26178,0.26874,0.28513,0.31413,0.28162,0.31159,0.30743,0.32263,0.33684,0.36168,0.35895,0.35363,0.38063,0.39598,0.41489,0.41319,0.44824,0.44304,0.48017,0.51469,0.51615,0.52077,0.52707,0.57073,0.5601,0.59276,0.62183,0.61633,0.66814,0.65762,0.76417,0.99436,0.95906,0.96081,0.95784,0.97391,0.97053,0.96846,0.98709,0.97845,0.98317,0.98976,0.99209,0.98584,0.98793,0.97386,0.97235,0.97393,0.98174,0.98187,0.98217,0.99265,0.99302,0.95822,0.97766,0.98186,0.97097,0.94909,0.9372,0.94029,0.93081,0.93212,0.94038,0.93104,0.92702,0.93459,0.92467
229.0,0.04901,0.18589,0.22832,0.2726,0.22451,0.26721,0.26339,0.27651,0.30793,0.27614,0.29509,0.29353,0.32127,0.32689,0.3452,0.34581,0.34138,0.36901,0.38814,0.40275,0.40405,0.43813,0.43101,0.46458,0.52521,0.49516,0.5112,0.51825,0.561,0.55421,0.57677,0.60836,0.6052,0.64639,0.65023,0.74793,0.97232,0.94136,0.94155,0.94224,0.95937,0.94075,0.95619,0.9574,0.96509,0.95426,0.97579,0.97407,0.96393,0.96423,0.95302,0.96566,0.95776,0.94831,0.96137,0.9584,0.96707,0.96458,0.95414,0.9574,0.95425,0.95561,0.92995,0.92145,0.92064,0.9166,0.91441,0.91447,0.8967,0.91364,0.90564,0.90258
230.0,0.03804,0.17446,0.21595,0.25862,0.20889,0.24991,0.25152,0.26567,0.2948,0.26319,0.28559,0.28193,0.30966,0.31819,0.34039,0.33404,0.32995,0.35709,0.37021,0.38975,0.38144,0.42507,0.41643,0.45226,0.511,0.47398,0.49322,0.50745,0.53969,0.53379,0.55514,0.59568,0.58907,0.62977,0.62696,0.72964,0.93705,0.91246,0.90145,0.9207,0.92928,0.92367,0.92295,0.93053,0.93939,0.93568,0.94246,0.9486,0.93587,0.936,0.93239,0.92663,0.94007,0.91936,0.94189,0.94311,0.94253,0.93514,0.93576,0.92866,0.93351,0.93487,0.89349,0.89193,0.89584,0.88724,0.88958,0.89077,0.88527,0.89029,0.88579,0.87331
231.0,0.04033,0.1685,0.20581,0.24917,0.20467,0.2399,0.24427,0.26007,0.28194,0.25502,0.28572,0.28022,0.30115,0.30932,0.33738,0.32482,0.31853,0.34521,0.36531,0.38389,0.37148,0.41489,0.41008,0.43861,0.47855,0.47238,0.47704,0.4999,0.53078,0.51574,0.54747,0.58044,0.57314,0.62745,0.6094,0.72213,0.92234,0.88868,0.8799,0.90609,0.90747,0.92061,0.91294,0.91568,0.91173,0.91612,0.92914,0.92928,0.92243,0.92247,0.91101,0.9118,0.90614,0.92099,0.9226,0.93025,0.91887,0.91576,0.92046,0.91684,0.91642,0.91336,0.86866,0.86872,0.86978,0.86548,0.86466,0.87446,0.86933,0.87229,0.86994,0.86074
232.0,0.03678,0.158,0.19897,0.23725,0.19945,0.23803,0.23735,0.25586,0.27946,0.24893,0.27667,0.27094,0.29276,0.30308,0.32806,0.31713,0.30588,0.33636,0.35426,0.37793,0.36421,0.39561,0.39465,0.43014,0.46675,0.46269,0.46902,0.4837,0.52083,0.50366,0.53302,0.57107,0.55743,0.62128,0.59391,0.70313,0.89891,0.87453,0.86742,0.88568,0.8856,0.89582,0.89662,0.89925,0.90545,0.89677,0.89973,0.90809,0.90916,0.90657,0.8932,0.89599,0.89237,0.89612,0.89697,0.89831,0.89315,0.90643,0.89265,0.90115,0.89537,0.90715,0.84873,0.85272,0.85713,0.84848,0.8459,0.85727,0.84251,0.85074,0.85034,0.84239
233.0,0.03391,0.15006,0.1931,0.23256,0.19583,0.22891,0.23145,0.24778,0.2714,0.2443,0.26967,0.2534,0.28687,0.2939,0.31761,0.30624,0.30344,0.3332,0.33671,0.36293,0.35657,0.39037,0.3844,0.41975,0.45172,0.44884,0.45866,0.47148,0.50517,0.49156,0.51908,0.569,0.54852,0.60308,0.57704,0.68356,0.88953,0.85949,0.85325,0.86341,0.86704,0.86858,0.87988,0.88218,0.88614,0.883,0.88053,0.89207,0.88953,0.87452,0.8755,0.87835,0.87658,0.88175,0.88055,0.8792,0.88366,0.88228,0.87541,0.87041,0.86929,0.87641,0.835,0.82786,0.83283,0.83762,0.83493,0.83456,0.83097,0.82451,0.82345,0.82656
234.0,0.03438,0.14791,0.18724,0.23067,0.19529,0.22593,0.22876,0.24317,0.2685,0.24069,0.27193,0.25467,0.28121,0.2874,0.3153,0.29561,0.2962,0.32661,0.33305,0.35882,0.35173,0.38763,0.37178,0.40974,0.44845,0.44748,0.44722,0.46054,0.50143,0.48437,0.50793,0.55661,0.54198,0.59037,0.56882,0.67281,0.86985,0.84475,0.83917,0.8458,0.83979,0.85024,0.86055,0.86769,0.87224,0.86861,0.86807,0.87625,0.87379,0.86416,0.86413,0.86242,0.85434,0.86685,0.86668,0.86897,0.86254,0.87163,0.86436,0.86081,0.85883,0.85147,0.81395,0.81685,0.82013,0.81607,0.81801,0.81409,0.81143,0.81573,0.82029,0.80471
235.0,0.02983,0.13088,0.17379,0.2212,0.18443,0.21614,0.2145,0.23251,0.26093,0.22475,0.25892,0.24636,0.27168,0.27746,0.29878,0.28714,0.28137,0.3084,0.32057,0.34063,0.32964,0.37288,0.36259,0.39991,0.43187,0.42878,0.43275,0.4412,0.48152,0.45983,0.4904,0.53233,0.52225,0.5647,0.55568,0.65331,0.84674,0.81186,0.81649,0.82298,0.81935,0.826,0.837,0.83751,0.84757,0.83596,0.83949,0.85141,0.84773,0.84059,0.83689,0.84419,0.83201,0.84324,0.83668,0.84443,0.84613,0.84532,0.84544,0.83909,0.83246,0.817,0.79555,0.79402,0.79991,0.78468,0.78671,0.78803,0.78361,0.78764,0.79383,0.77754
