wavelength (nm),0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0
223.0,0.03724,0.21838,0.22519,0.23152,0.24015,0.31601,0.27885,0.25155,0.28149,0.2734,0.27946,0.30569,0.35076,0.32913,0.32785,0.363,0.35572,0.36639,0.40241,0.41986,0.4187,0.46469,0.45996,0.46751,0.4732,0.47814,0.51245,0.51148,0.52549,0.52627,0.55856,0.58489,0.60767,0.59356,0.62926,0.71267,0.82324,1.07743,1.11105,1.14317,1.17743,1.18184,1.2015,1.13072,1.13262,1.13531,1.12821,1.14635,1.14068,1.16352
224.0,0.03822,0.21628,0.23612,0.2395,0.25174,0.31425,0.28512,0.25431,0.28026,0.26624,0.27456,0.2995,0.33921,0.31798,0.31662,0.35761,0.34541,0.36816,0.39098,0.40958,0.40249,0.43978,0.44822,0.44638,0.47336,0.47422,0.49888,0.49543,0.50789,0.53066,0.54191,0.57465,0.59409,0.57594,0.61863,0.69764,0.80924,1.05812,1.09806,1.11692,1.1265,1.10778,1.17255,1.0948,1.12096,1.0976,1.09895,1.11628,1.11961,1.15334
225.0,0.03609,0.20541,0.23035,0.23052,0.24109,0.3033,0.27506,0.24649,0.26877,0.25657,0.26545,0.29042,0.32645,0.313,0.3202,0.34693,0.33681,0.35401,0.37623,0.40376,0.39577,0.43008,0.43337,0.4361,0.46337,0.44794,0.4897,0.49188,0.49655,0.50539,0.52546,0.56227,0.58139,0.5517,0.59244,0.67785,0.79832,1.01166,1.06762,1.0674,1.0854,1.08027,1.1089,1.06319,1.05555,1.06702,1.06006,1.06474,1.08867,1.12842
226.0,0.02664,0.19701,0.20876,0.21056,0.21946,0.282,0.24875,0.22973,0.24815,0.23873,0.24846,0.26938,0.30448,0.28425,0.29192,0.32232,0.30993,0.32052,0.36012,0.38628,0.36852,0.41096,0.4083,0.41389,0.43853,0.43043,0.46838,0.47024,0.48034,0.47552,0.49994,0.53169,0.55413,0.53192,0.5626,0.65136,0.75446,0.97359,1.03316,1.04121,1.05495,1.06619,1.07587,1.02015,0.99974,1.01623,1.03237,1.03207,1.04057,1.08001
227.0,0.01778,0.18626,0.1981,0.19594,0.21297,0.26916,0.2303,0.21565,0.2446,0.22273,0.22524,0.256,0.28637,0.2726,0.28008,0.30437,0.28836,0.30786,0.34462,0.37107,0.34618,0.39746,0.39697,0.38916,0.42047,0.4117,0.44652,0.44833,0.46802,0.47604,0.49113,0.49913,0.53866,0.51325,0.54065,0.62506,0.72096,0.94354,0.99553,1.00842,1.01133,1.04079,1.03763,0.9763,0.98619,0.98299,1.00684,1.01021,1.0037,1.03258
228.0,0.02249,0.1829,0.1962,0.18386,0.2103,0.26325,0.23991,0.21158,0.23795,0.21972,0.23186,0.25882,0.28733,0.26795,0.27082,0.30317,0.29007,0.30428,0.34053,0.35168,0.35408,0.38831,0.38638,0.38478,0.4146,0.41565,0.43602,0.43354,0.4602,0.47208,0.47819,0.49825,0.5348,0.50745,0.53858,0.60822,0.71229,0.92403,0.95508,0.992,0.98692,1.00418,1.02575,0.95166,0.96189,0.96939,0.99326,0.97877,0.97972,1.00436
229.0,0.0302,0.1808,0.18964,0.19332,0.20981,0.262,0.24101,0.21187,0.22979,0.22147,0.23354,0.24877,0.28522,0.26559,0.26781,0.29869,0.29848,0.29361,0.33479,0.35375,0.34772,0.38367,0.38174,0.38324,0.39948,0.40384,0.41721,0.42168,0.44675,0.45053,0.46836,0.48933,0.51795,0.50446,0.52803,0.59518,0.70335,0.90948,0.93457,0.9467,0.95903,0.97809,0.99352,0.9457,0.94134,0.94694,0.9608,0.95262,0.96284,0.99789
230.0,0.02731,0.17132,0.18393,0.18239,0.19184,0.25627,0.2262,0.19723,0.2157,0.21147,0.21659,0.2333,0.26503,0.25732,0.25038,0.28924,0.27753,0.28178,0.32048,0.33784,0.333,0.368,0.36676,0.36407,0.38665,0.39099,0.41656,0.40893,0.42869,0.43331,0.44488,0.47349,0.50196,0.48218,0.51238,0.58411,0.67618,0.87946,0.91505,0.92004,0.92055,0.93838,0.95824,0.91019,0.903,0.90755,0.92111,0.92142,0.94452,0.96072
231.0,0.0236,0.15714,0.16515,0.17041,0.1866,0.25375,0.21813,0.18941,0.20965,0.19753,0.20381,0.22877,0.26198,0.24429,0.25267,0.27991,0.26189,0.27491,0.31061,0.33076,0.32025,0.35894,0.35934,0.3501,0.37531,0.37155,0.40129,0.38924,0.41435,0.41631,0.43757,0.45976,0.49204,0.46633,0.49476,0.56288,0.65741,0.85482,0.88582,0.90374,0.9,0.91244,0.93562,0.87586,0.86588,0.87175,0.89043,0.89816,0.90919,0.92984
232.0,0.02398,0.14978,0.15348,0.16218,0.17664,0.24056,0.20668,0.18134,0.20073,0.18855,0.19611,0.22698,0.25306,0.24195,0.24362,0.26456,0.24915,0.26677,0.30143,0.31671,0.3036,0.34328,0.33813,0.33672,0.36667,0.35115,0.38987,0.38273,0.40558,0.40479,0.42793,0.43606,0.47287,0.45638,0.47579,0.54943,0.62776,0.82922,0.86058,0.879,0.88068,0.89388,0.90793,0.83567,0.84679,0.85209,0.87442,0.86387,0.87006,0.91259
233.0,0.02514,0.14141,0.14904,0.16254,0.17078,0.23099,0.20832,0.17659,0.19354,0.1895,0.18483,0.21937,0.25387,0.23279,0.2377,0.26365,0.25047,0.26712,0.29469,0.31446,0.29536,0.33729,0.33235,0.33239,0.36397,0.34815,0.38249,0.36932,0.39904,0.39749,0.41602,0.42776,0.46724,0.44102,0.47391,0.52672,0.61684,0.81722,0.83931,0.85817,0.85641,0.86884,0.87732,0.82989,0.83096,0.82537,0.85199,0.8429,0.85673,0.88785
234.0,0.02174,0.13601,0.14224,0.14798,0.15864,0.22358,0.19924,0.16592,0.19194,0.18001,0.18571,0.20791,0.24663,0.22051,0.22676,0.25164,0.24608,0.25473,0.27923,0.30409,0.28791,0.33206,0.31935,0.32501,0.34129,0.33479,0.36649,0.35873,0.38263,0.37885,0.39729,0.41893,0.44602,0.42853,0.46056,0.5237,0.60444,0.78805,0.82212,0.82054,0.82888,0.85265,0.85764,0.81011,0.80283,0.80613,0.83396,0.8287,0.82435,0.86283
235.0,0.01272,0.12538,0.12551,0.13627,0.15361,0.21766,0.18725,0.15804,0.1861,0.17201,0.17527,0.19756,0.22934,0.21484,0.21849,0.24079,0.23298,0.24162,0.26577,0.2929,0.26755,0.3125,0.30748,0.31071,0.32707,0.32244,0.35343,0.34017,0.37297,0.36903,0.38534,0.40721,0.43649,0.41581,0.44604,0.51503,0.58504,0.77428,0.7962,0.79228,0.81049,0.83049,0.84155,0.77445,0.78141,0.77922,0.79205,0.79323,0.80736,0.82829
236.0,0.01228,0.1189,0.12083,0.13507,0.1505,0.21119,0.18301,0.15959,0.17959,0.16693,0.16608,0.1919,0.22089,0.21113,0.21513,0.23288,0.21987,0.23268,0.26497,0.28786,0.26572,0.31333,0.29938,0.29658,0.32001,0.3112,0.352,0.33502,0.36688,0.36272,0.37512,0.39749,0.42266,0.4014,0.43377,0.5054,0.56747,0.75157,0.77805,0.77674,0.78516,0.79838,0.82559,0.75868,0.75412,0.75579,0.76659,0.76706,0.78495,0.80793
237.0,0.01391,0.11518,0.11846,0.1295,0.15024,0.20659,0.18308,0.15608,0.17191,0.15877,0.1589,0.18972,0.21696,0.20333,0.20433,0.22835,0.21441,0.22292,0.25567,0.28071,0.25948,0.29779,0.29198,0.29116,0.31571,0.29794,0.33477,0.32943,0.35605,0.35024,0.36569,0.38513,0.4169,0.3935,0.4268,0.48159,0.5497,0.73066,0.75827,0.76255,0.7621,0.77574,0.78674,0.73488,0.73544,0.73008,0.7482,0.74432,0.76071,0.78558
238.0,0.01819,0.11223,0.11571,0.12286,0.1465,0.2066,0.17811,0.1519,0.17123,0.1492,0.15824,0.18057,0.21701,0.20054,0.20023,0.22229,0.21734,0.21928,0.25045,0.27121,0.25306,0.29512,0.28658,0.28399,0.3067,0.29846,0.32964,0.32198,0.34337,0.34577,0.35717,0.37544,0.40626,0.37926,0.40618,0.46804,0.53217,0.71488,0.73679,0.7488,0.75369,0.75954,0.77454,0.7135,0.71387,0.70319,0.73299,0.73401,0.74141,0.76357
239.0,0.02277,0.11337,0.11001,0.12529,0.14055,0.21006,0.17326,0.14796,0.16528,0.1507,0.1519,0.18043,0.21651,0.19509,0.19794,0.22026,0.2078,0.21539,0.24506,0.25832,0.24514,0.28991,0.27774,0.27538,0.29678,0.28768,0.32285,0.30715,0.33256,0.33476,0.34429,0.36403,0.39245,0.36638,0.39616,0.45706,0.52248,0.69736,0.71874,0.7247,0.73294,0.73945,0.76124,0.70068,0.69492,0.69611,0.71258,0.70419,0.71696,0.74706
240.0,0.02108,0.1093,0.10515,0.12218,0.1389,0.19979,0.17181,0.14511,0.16378,0.14833,0.15071,0.17303,0.20638,0.19064,0.19056,0.21409,0.19679,0.2114,0.2395,0.25732,0.23907,0.28037,0.26781,0.26836,0.28809,0.27717,0.3146,0.29741,0.32133,0.32504,0.33692,0.35009,0.37944,0.35292,0.3805,0.44558,0.50307,0.68485,0.70561,0.7107,0.71076,0.72203,0.73582,0.68161,0.67541,0.67341,0.69595,0.68317,0.69753,0.71711
241.0,0.01912,0.10278,0.10112,0.11369,0.1371,0.19513,0.16559,0.14016,0.15553,0.14025,0.14533,0.16666,0.20276,0.17927,0.18346,0.20877,0.19301,0.2053,0.23111,0.25219,0.23055,0.27015,0.2594,0.25563,0.27741,0.26383,0.30005,0.28875,0.31281,0.30583,0.32429,0.34422,0.36899,0.34322,0.36726,0.4328,0.48542,0.65834,0.68628,0.69223,0.69386,0.70332,0.71552,0.65419,0.6527,0.6498,0.67066,0.6748,0.67671,0.70275
242.0,0.01313,0.09618,0.08932,0.10129,0.12176,0.18156,0.15472,0.12564,0.14555,0.13082,0.13484,0.15968,0.18703,0.16328,0.16602,0.19341,0.17828,0.18963,0.2157,0.23127,0.21584,0.25588,0.24093,0.24021,0.25979,0.24749,0.27982,0.27092,0.28975,0.29108,0.30459,0.32093,0.34633,0.32036,0.34813,0.40878,0.46508,0.64119,0.65989,0.66515,0.67082,0.6784,0.68937,0.62894,0.63129,0.62364,0.64523,0.64319,0.65331,0.67593
243.0,0.01429,0.09369,0.08711,0.10014,0.12154,0.18142,0.15085,0.11949,0.14268,0.12789,0.12879,0.15425,0.18662,0.16086,0.16572,0.1863,0.17034,0.18226,0.20683,0.22646,0.21,0.24757,0.2371,0.23279,0.25314,0.2413,0.27335,0.26616,0.28642,0.28356,0.29449,0.31675,0.33757,0.30931,0.33763,0.39802,0.45665,0.62912,0.64184,0.6545,0.64667,0.65834,0.67257,0.60711,0.61293,0.60358,0.62184,0.62003,0.63052,0.6632
244.0,0.00896,0.08704,0.07901,0.09545,0.11311,0.17856,0.14645,0.11328,0.13498,0.11888,0.11664,0.14417,0.17519,0.15383,0.15187,0.17271,0.15986,0.16881,0.19576,0.21865,0.20168,0.23921,0.22884,0.21828,0.23937,0.22507,0.25997,0.25299,0.27165,0.26811,0.27795,0.29727,0.324,0.29641,0.3258,0.37987,0.43595,0.61023,0.62145,0.63062,0.62167,0.6429,0.64986,0.58561,0.58998,0.58199,0.59909,0.5962,0.60582,0.64213
245.0,0.01262,0.082,0.07625,0.09049,0.10589,0.17304,0.13964,0.10913,0.12599,0.11053,0.11127,0.13606,0.16821,0.14726,0.14738,0.16538,0.15281,0.16498,0.1905,0.20584,0.18832,0.22871,0.21379,0.21054,0.23142,0.21779,0.25041,0.23784,0.25922,0.2541,0.26589,0.28257,0.31133,0.28486,0.31067,0.37205,0.41901,0.59229,0.60646,0.60406,0.60495,0.62022,0.62548,0.56702,0.56799,0.55856,0.58289,0.57573,0.58278,0.61522
246.0,0.01373,0.07755,0.07371,0.08171,0.09816,0.16622,0.13157,0.10027,0.11999,0.10174,0.10936,0.12856,0.15913,0.13847,0.13916,0.15792,0.14458,0.15522,0.18116,0.19792,0.179,0.22091,0.209,0.20005,0.21872,0.2073,0.23695,0.22667,0.2482,0.23729,0.25515,0.27426,0.30093,0.26744,0.29781,0.35657,0.40618,0.57665,0.592,0.59028,0.5908,0.60369,0.60525,0.54408,0.54399,0.53786,0.55955,0.55529,0.56595,0.59563
247.0,0.01234,0.08131,0.07241,0.08157,0.10079,0.15972,0.12988,0.09722,0.1179,0.09837,0.10625,0.12602,0.15848,0.13221,0.13774,0.15632,0.14134,0.14601,0.17215,0.19546,0.17168,0.21245,0.20159,0.19204,0.21167,0.1983,0.23041,0.21606,0.23755,0.2309,0.24248,0.25976,0.28998,0.25949,0.28383,0.34434,0.38801,0.56136,0.57297,0.58142,0.57025,0.58323,0.59086,0.52972,0.52869,0.52153,0.54635,0.54194,0.54859,0.58222
248.0,0.00809,0.07547,0.06686,0.0736,0.08971,0.15507,0.12666,0.09338,0.10989,0.09454,0.0965,0.11934,0.1474,0.12616,0.12618,0.14948,0.13333,0.14073,0.16486,0.18297,0.16137,0.19704,0.19189,0.18247,0.20249,0.1858,0.21973,0.20175,0.22589,0.22074,0.23323,0.24704,0.27309,0.24022,0.26606,0.33097,0.3765,0.53825,0.5593,0.56097,0.55334,0.56525,0.57358,0.51044,0.50509,0.50255,0.5203,0.52343,0.52684,0.56288
249.0,0.00872,0.07254,0.06192,0.06907,0.0882,0.15456,0.11721,0.08726,0.10739,0.09155,0.09032,0.11412,0.13985,0.12065,0.12057,0.13948,0.12264,0.12696,0.15583,0.17274,0.15079,0.18885,0.17678,0.17332,0.19137,0.17501,0.20836,0.193,0.21353,0.20685,0.21853,0.23656,0.25959,0.22943,0.24931,0.31599,0.35505,0.53027,0.54365,0.54012,0.53925,0.54306,0.55743,0.49346,0.4841,0.48127,0.504,0.50131,0.50899,0.54359
250.0,0.00897,0.07417,0.05837,0.06622,0.08838,0.15113,0.11664,0.0848,0.10346,0.08502,0.08509,0.10662,0.13674,0.11489,0.11213,0.1343,0.11942,0.12152,0.15153,0.17106,0.14634,0.183,0.16678,0.16443,0.18248,0.16659,0.20043,0.18579,0.20489,0.19486,0.20424,0.22269,0.24945,0.22136,0.23966,0.30394,0.33708,0.52087,0.529,0.5233,0.5275,0.52879,0.53855,0.47469,0.4727,0.4599,0.48974,0.48518,0.49575,0.52827
251.0,0.00546,0.06825,0.05421,0.06235,0.0816,0.14336,0.1104,0.07835,0.09627,0.07403,0.07838,0.10075,0.1329,0.10431,0.10518,0.12854,0.10944,0.11198,0.1433,0.1607,0.13761,0.17519,0.16145,0.15452,0.17537,0.15511,0.18832,0.17504,0.19662,0.1858,0.19562,0.20576,0.23486,0.21005,0.22878,0.29105,0.32403,0.50241,0.51029,0.51035,0.50924,0.5168,0.52222,0.45926,0.45819,0.44165,0.47327,0.46988,0.47799,0.50777
252.0,0.00756,0.0683,0.0548,0.06434,0.08122,0.14609,0.11072,0.08065,0.10061,0.07565,0.08046,0.09929,0.13182,0.10738,0.10377,0.12742,0.10817,0.11423,0.14157,0.15389,0.13326,0.17197,0.15994,0.15126,0.17002,0.15387,0.18519,0.16816,0.18914,0.18233,0.19167,0.20688,0.23124,0.20486,0.22254,0.28111,0.31995,0.48978,0.50725,0.50234,0.49786,0.5023,0.51371,0.44969,0.44546,0.4402,0.46365,0.45745,0.4652,0.4966
