Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.064951667,0.019014462,-0.021490402,1.308669904,0.096839635,-0.081074441,0.099199506,-0.016733772,0.019477823,-0.003285676
1.0659294,0.019149367,-0.021492886,1.309645638,0.097526699,-0.08108381,0.099173429,-0.016020631,0.019472703,-0.003145651
1.0669584,0.019156068,-0.021621656,1.310674539,0.097560823,-0.081569606,0.09782127,-0.014634347,0.019207206,-0.002873454
1.067938267,0.019225353,-0.02148542,1.311653379,0.097913692,-0.081055646,0.09925182,-0.015712029,0.019488095,-0.003085057
1.0689154,0.019555263,-0.021511221,1.312625624,0.099593902,-0.081152984,0.098980891,-0.01376089,0.019434898,-0.002701951
1.0699391,0.019653994,-0.021599967,1.313647861,0.100096737,-0.081487784,0.098049013,-0.012326177,0.019251924,-0.002420245
1.0709585,0.019876777,-0.021668215,1.314663959,0.101231359,-0.081745255,0.097332371,-0.010474913,0.019111211,-0.002056749
1.071924,0.019972319,-0.021757936,1.315628044,0.101717949,-0.082083736,0.096390248,-0.0090462,0.018926225,-0.001776221
1.072935633,0.020049802,-0.021682381,1.316638529,0.102112564,-0.081798698,0.097183619,-0.009444956,0.019082004,-0.001854517
1.073922533,0.020088493,-0.021623656,1.317624855,0.102309615,-0.081577153,0.097800266,-0.009864551,0.019203082,-0.001936905
1.0749427,0.020347584,-0.021619194,1.318641183,0.103629152,-0.081560318,0.097847122,-0.008591871,0.019212282,-0.001687014
1.0759746,0.020611525,-0.021375332,1.319669172,0.104973388,-0.080640328,0.100407812,-0.009808325,0.019715074,-0.001925865
1.0769862,0.020691929,-0.021413938,1.32067958,0.105382881,-0.080785974,0.100002423,-0.008993443,0.019635476,-0.001765863
1.077940733,0.020896297,-0.021338178,1.321631085,0.106423718,-0.080500162,0.100797947,-0.00874813,0.019791677,-0.001717695
1.078917433,0.021094143,-0.021309624,1.322604853,0.107431335,-0.08039244,0.101097779,-0.008040345,0.019850549,-0.001578722
1.079908633,0.021161715,-0.021369846,1.323595052,0.107775476,-0.080619631,0.10046542,-0.007063845,0.019726385,-0.001386986
1.080910467,0.021400664,-0.021319404,1.324593344,0.108992432,-0.080429335,0.100995087,-0.006376556,0.019830385,-0.001252037
1.081932333,0.021718675,-0.021215608,1.325610499,0.110612047,-0.080037755,0.102085005,-0.005846859,0.020044391,-0.001148031
1.082941767,0.021829502,-0.021558568,1.32661829,0.111176482,-0.081331601,0.098483731,-0.001681149,0.01933728,-0.000330094
1.083937033,0.022043419,-0.021489834,1.327610387,0.112265947,-0.081072298,0.099205472,-0.001313426,0.019478994,-0.000257891
1.084938833,0.022231784,-0.021588093,1.328609395,0.11322528,-0.08144299,0.098173692,0.000677687,0.019276404,0.000133064
1.0859241,0.022315572,-0.02121038,1.32959342,0.113652011,-0.080018034,0.102139895,-0.002861785,0.020055168,-0.000561912
1.086928667,0.022470515,-0.021315616,1.330595691,0.114441127,-0.080415044,0.101034863,-0.000967637,0.019838195,-0.000189995
