Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.040823867,0.024578209,-0.004223313,1.28549587,0.125175496,-0.015932823,0.082065422,0.000256615,0.016113546,5.03863E-05
1.041853033,0.024671648,-0.004162586,1.28652379,0.125651376,-0.015703725,0.082705868,9.20491E-05,0.016239297,1.80738E-05
1.042832867,0.024701758,-0.00407934,1.287503222,0.125804726,-0.015389672,0.083583804,-0.000632537,0.01641168,-0.000124199
1.0438299,0.024870551,-0.00413484,1.288498002,0.12666438,-0.015599048,0.082998493,0.000812428,0.016296754,0.00015952
1.0448187,0.024995935,-0.004174349,1.289485129,0.127302956,-0.0157481,0.082581815,0.001867682,0.016214939,0.000366719
1.045868933,0.025115168,-0.00416623,1.290533771,0.127910201,-0.01571747,0.082667443,0.002389299,0.016231752,0.000469139
1.046855667,0.025194954,-0.004165776,1.29151944,0.128316547,-0.015715757,0.08267223,0.002790858,0.016232692,0.000547985
1.047891433,0.02536751,-0.004119646,1.292552904,0.129195364,-0.015541729,0.083158727,0.003183178,0.016328216,0.000625017
1.048887033,0.02547706,-0.00403301,1.293547042,0.129753298,-0.015214887,0.084072417,0.002827422,0.016507619,0.000555164
1.049879367,0.025522405,-0.00409317,1.29453877,0.129984239,-0.015441844,0.083437957,0.003692823,0.016383043,0.000725086
1.050891167,0.025653065,-0.004133211,1.295548827,0.13064968,-0.015592905,0.083015665,0.004780555,0.016300126,0.000938662
1.0518718,0.025727913,-0.004036335,1.296528461,0.131030877,-0.01522743,0.084037354,0.004140064,0.016500734,0.000812902
1.052830167,0.02583007,-0.004093184,1.297485464,0.131551157,-0.015441899,0.083437803,0.005259895,0.016383013,0.00103278
1.0538483,0.025933595,-0.004024167,1.298502216,0.132078404,-0.015181525,0.084165682,0.005059263,0.016525932,0.000993386
1.054850733,0.025994059,-0.004024661,1.299503843,0.132386344,-0.015183388,0.084160474,0.005372411,0.016524909,0.001054873
1.0558284,0.026080939,-0.00410517,1.30048035,0.132828823,-0.015487118,0.083311393,0.006663971,0.016358192,0.001308471
1.056872333,0.026281922,-0.004063106,1.301521601,0.133852415,-0.015328428,0.083755014,0.007243942,0.016445297,0.001422348
1.0578244,0.026353728,-0.003991114,1.302472709,0.134218122,-0.015056831,0.084514263,0.0068504,0.016594376,0.001345076
1.058875433,0.026542675,-0.004095658,1.303521221,0.135180419,-0.015451232,0.083411713,0.008915247,0.01637789,0.001750509
1.059815067,0.026661664,-0.003925457,1.304459267,0.135786421,-0.014809132,0.08520671,0.007726252,0.016730337,0.00151705
1.060861233,0.026744284,-0.004080031,1.305504331,0.1362072,-0.015392279,0.083576517,0.009777224,0.016410249,0.001919758
1.061817767,0.026946995,-0.004061721,1.306458159,0.137239599,-0.015323203,0.083769619,0.010616522,0.016448165,0.002084554
1.0628579,0.026959511,-0.004082499,1.307498125,0.137303341,-0.015401589,0.08355049,0.010899392,0.016405139,0.002140096
1.063861167,0.027118236,-0.004059459,1.308499274,0.138111721,-0.015314667,0.083793481,0.01146478,0.01645285,0.00225111
1.064826933,0.027204237,-0.004114978,1.309463893,0.138549719,-0.015524119,0.083207956,0.012488303,0.016337882,0.002452078
1.065838033,0.027272691,-0.004063237,1.310474079,0.138898348,-0.01532892,0.083753638,0.012291251,0.016445027,0.002413387
1.066857633,0.027431015,-0.004143092,1.311491566,0.139704687,-0.01563018,0.082911461,0.013939767,0.016279665,0.002737073
1.067875067,0.027493165,-0.004089514,1.31250817,0.140021214,-0.015428053,0.083476511,0.013691244,0.016390613,0.002688276
1.068859567,0.027586805,-0.004096349,1.313491421,0.140498116,-0.015453837,0.083404429,0.014240227,0.01637646,0.002796069
1.0698441,0.027791473,-0.00407996,1.314473223,0.141540479,-0.015392008,0.083577275,0.015109745,0.016410398,0.002966798
1.0708386,0.027902408,-0.00405873,1.315466242,0.142105465,-0.015311917,0.08380117,0.015450836,0.01645436,0.003033772
1.071863167,0.028075056,-0.004089944,1.316488505,0.142984753,-0.015429677,0.083471971,0.016659323,0.016389722,0.003271058
1.072851567,0.02820806,-0.004058744,1.31747513,0.143662132,-0.015311971,0.083801018,0.017007655,0.01645433,0.003339453
1.07384,0.028282917,-0.004161596,1.318462564,0.144043378,-0.015699987,0.082716316,0.018473604,0.016241349,0.003627292
1.0748525,0.028477915,-0.00423223,1.319472462,0.145036493,-0.015966461,0.081971387,0.020211647,0.016095082,0.003968557
1.075857933,0.028588344,-0.004178073,1.320476422,0.1455989,-0.01576215,0.08254254,0.020202901,0.016207228,0.00396684
1.076882567,0.028669187,-0.004160716,1.321499976,0.146010627,-0.015696667,0.082725597,0.020431571,0.016243171,0.004011739
1.077867367,0.028863344,-0.004188513,1.322482185,0.146999458,-0.015801534,0.08243244,0.02171356,0.01618561,0.004263457
1.078861267,0.028933365,-0.004188804,1.323475151,0.147356072,-0.015802633,0.082429368,0.022073245,0.016185006,0.004334082
1.079817033,0.029085495,-0.00416197,1.324428887,0.148130863,-0.015701399,0.082712369,0.022565035,0.016240574,0.004430645
1.0808359,0.029205589,-0.004159899,1.325446151,0.148742497,-0.015693586,0.082734209,0.023154829,0.016244862,0.004546451
1.081829633,0.029326055,-0.004296832,1.326438277,0.149356024,-0.016210179,0.08129007,0.025212495,0.015961305,0.004950473
1.082803933,0.029575638,-0.004204229,1.327409246,0.150627137,-0.015860826,0.08226669,0.025506988,0.016153065,0.005008297
1.0838313,0.029699271,-0.004238621,1.328434963,0.151256791,-0.015990571,0.081903985,0.026499348,0.016081847,0.005203147
1.0848115,0.029817546,-0.004199782,1.329413585,0.151859158,-0.015844047,0.082313595,0.026692104,0.016162274,0.005240995
1.0858396,0.030090525,-0.00437389,1.330438042,0.153249425,-0.016500887,0.080477392,0.029918574,0.015801736,0.005874512
1.086845,0.030147058,-0.004314121,1.331442688,0.153537345,-0.016275402,0.081107738,0.029576148,0.015925504,0.005807277
1.087831,0.030390021,-0.004310365,1.332425445,0.154774744,-0.016261232,0.081147351,0.030773934,0.015933282,0.006042462
1.088888367,0.03049508,-0.004314651,1.33348141,0.155309806,-0.016277403,0.081102145,3.14E-02,0.015924406,0.006156397
1.089853833,0.030610777,-0.004427503,1.334445333,0.155899044,-0.016703146,0.079911976,0.033133609,0.015690717,0.006505784
1.090889367,0.030831133,-0.004364814,1.335477925,0.157021304,-0.016466646,0.080573114,0.03359473,0.015820531,0.006596325
1.091870333,0.030929686,-0.004365624,1.336457577,0.157523231,-0.016469704,0.080564565,0.034105206,0.015818852,0.006696557
1.092845667,0.031063881,-0.00442428,1.337431119,0.158206677,-0.016690988,0.079945965,0.035407253,0.01569739,0.006952214
1.093886067,0.031230687,-0.004432654,1.338469293,0.159056213,-0.01672258,0.079857647,0.036345106,0.015680049,0.007136362
1.094861167,0.031384229,-0.004529239,1.339442344,0.159838192,-0.017086956,0.078839032,0.038145701,0.015480044,0.007489908
1.095846367,0.031620861,-0.004579326,1.340424386,0.161043344,-0.017275911,0.078310808,0.039879077,0.015376327,0.007830257
1.096829433,0.031784431,-0.00463209,1.34140527,0.161876401,-0.017474969,0.077754339,0.041268603,0.015267064,0.00810309
1.0978611,0.03194284,-0.004532295,1.342434823,0.162683168,-0.017098485,0.078806803,0.041022906,0.015473716,0.008054848
1.098808933,0.032279873,-0.00465301,1.343378158,0.16439966,-0.017553892,0.077533709,0.044012492,0.015223744,0.008641853
1.0998575,0.032405431,-0.004561394,1.34442505,0.165039119,-0.017208263,0.078499918,0.043685742,0.015413459,0.008577695
1.100836367,0.032564438,-0.00464516,1.345401794,0.165848935,-0.017524277,0.077616499,0.045378977,0.01524,0.008910162
1.101856,0.032782241,-0.004791324,1.346418521,0.166958194,-0.018075692,0.076075013,0.048029722,0.014937329,0.009430636
1.102840833,0.032923118,-0.004730163,1.347401474,0.167675673,-0.017844958,0.076720032,0.048102182,0.015063978,0.009444863
1.103824667,0.033119389,-0.004850593,1.348382688,0.16867527,-0.018299289,0.075449944,0.050371868,0.014814596,0.009890516
1.104852667,0.03328781,-0.004795924,1.349408441,0.169533028,-0.018093047,0.076026495,0.050653074,0.014927802,0.009945731
1.105853567,0.033472897,-0.004907457,1.350406871,0.170475668,-0.018513815,0.074850236,0.052771973,0.014696844,0.010361777
1.1068501,0.033642639,-0.004818883,1.351401139,0.171340153,-0.018179661,0.075784366,0.052702328,0.01488026,0.010348102
1.107879233,0.033903509,-0.004892305,1.352426791,0.172668751,-0.018456655,0.075010027,0.054805265,0.014728219,0.010761014
1.1088606,0.034134997,-0.0049185,1.353405068,0.173847707,-0.018555474,0.074733776,0.056260472,0.014673977,0.011046744
1.109818567,0.034376039,-0.004976139,1.354359818,0.175075321,-0.018772925,0.074125891,0.058095971,0.014554619,0.011407144
1.110815133,0.034512587,-0.005071861,1.355354563,0.17577075,-0.019134043,0.073116381,0.059800909,0.014356401,0.011741908
1.111867867,0.03480741,-0.005139337,1.356403362,0.177272269,-0.019388604,0.072404755,0.062014055,0.014216674,0.01217646
1.112862333,0.035060479,-0.005135427,1.357394451,0.178561137,-0.019373853,0.072445993,0.063261685,0.014224771,0.012421432
