Edisk/V,Idisk/mA,Iring/mA,E-iR vs RHE,jdisk mAcm-2,jring mAcm-2,jCER,jOER,I cer,I OER
1.0463773,0.020987035,-0.011378684,1.291094255,0.106885842,-0.042927091,0.083390816,-0.024885636,0.016373787,-0.004886295
1.0474112,0.020959232,-0.011279484,1.29212853,0.106744242,-0.042552849,0.084431597,-0.026068016,0.016578144,-0.005118455
1.048376633,0.021038686,-0.011150225,1.293092892,0.107148896,-0.042065208,0.085787743,-0.027019509,0.016844423,-0.005305281
1.049367233,0.021322744,-0.011162344,1.294079661,0.10859559,-0.042110928,0.085660594,-0.025445666,0.016819458,-0.004996257
1.050354167,0.021479271,-0.01112252,1.295064483,0.109392771,-0.04196069,0.086078412,-0.025066302,0.016901496,-0.004921768
1.051367167,0.021750227,-0.011061455,1.296073829,0.110772736,-0.041730315,0.086719091,-0.024327017,0.017027294,-0.00477661
1.052395133,0.021739013,-0.011105084,1.297101947,0.110715627,-0.04189491,0.086261349,-0.023926384,0.016937416,-0.004697945
1.053393033,0.021933841,-0.01107687,1.298097219,0.111707875,-0.041788472,0.086557355,-0.023230141,0.016995537,-0.004561238
1.054363767,0.021855167,-0.010978357,1.299069013,0.11130719,-0.041416823,0.087590924,-0.024664396,0.017198478,-0.004842854
1.055372967,0.022104271,-0.011039388,1.300074854,0.112575865,-0.041647066,0.086950612,-0.022755409,0.017072753,-0.004468024
1.056394267,0.022310033,-0.011062039,1.301093379,0.113623801,-0.041732521,0.086712957,-0.021469818,0.017026089,-0.004215599
1.0573668,0.022411299,-0.010937077,1.302064546,0.11413954,-0.041261088,0.088024028,-0.02226515,0.017283518,-0.004371762
1.058373433,0.022603279,-0.010898359,1.30306859,0.115117284,-0.041115022,0.088430242,-0.02169362,0.017363278,-0.004259542
1.059387233,0.022864228,-0.011197042,1.304078871,0.116446283,-0.04224183,0.08529655,-0.017230928,0.016747978,-0.003383293
